ufn,semsp_id,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,dissection_status,date_processed,cwt,adipose,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab,analyzing_lab,quality_level,quality_log
U5281,2016-06-11-J06-PI-8,JE269N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-10,None,Present,14.2,111,115,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5282,2016-06-11-J06-PI-1,JE269N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-10,None,Present,14.7,111,115,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5283,2016-06-11-J06-PI-5,JE269N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,13.7,110,115,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5284,2016-06-11-J06-PI-4,JE269N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,12.4,103,107,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5285,2016-06-11-J06-PI-3,JE269N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,15.7,113,117,NA,Did not take DNA sample,nematode on stomach,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5286,2016-06-11-J06-PI-6,JE269N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,14.6,111,115,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5338,2016-06-03-J07-PI-6,JE258N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,11.5,106,110,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5339,2016-06-03-J07-PI-2,JE258N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,12.1,108,112,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5340,2016-06-03-J07-PI-3,JE258N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,10.1,105,109,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5297,2016-07-05-J07-PI-10,JE302N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,20.5,122,127,NA,Did not take DNA sample,large lesion at back of head on right side,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5298,2016-07-05-J07-PI-1,JE302N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,15.9,116,120,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5299,2016-07-05-J07-PI-2,JE302N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,21.6,130,136,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5300,2016-07-05-J07-PI-7,JE302N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,20.5,125,129,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5301,2016-07-05-J07-PI-4,JE302N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,19.1,125,129,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5327,2016-07-05-J07-PI-5,JE302N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,25.2,132,137,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5328,2016-07-05-J07-PI-6,JE302N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,21.9,124,129,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5329,2016-07-05-J07-PI-3,JE302N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,20,125,131,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5331,2016-07-05-J07-PI-9,JE302N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,20.9,126,130,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5332,2016-06-09-J09-PI-1,JE262N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,16,115,120,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5334,2016-06-09-J09-PI-9,JE262N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-11,None,Present,14.1,105,109,NA,Did not take DNA sample,1 anisakis,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5335,2016-06-09-J09-PI-3,JE262N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-12,None,Present,13.1,108,112,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5336,2016-06-09-J09-PI-5,JE262N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-12,None,Present,16,107,113,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5363,2016-06-09-J09-PI-6,JE262N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-12,None,Present,10.3,99,103,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5364,2016-06-09-J09-PI-4,JE262N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-12,None,Present,12.2,105,110,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5365,2016-06-09-J09-PI-8,JE262N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-12,None,Present,12.2,104,108,NA,Did not take DNA sample,2 anisakis,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5368,2016-06-10-J04-PI-2,JE267N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-12,None,Present,13.6,111,115,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5369,2016-06-10-J04-PI-8,JE267N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-12,None,Present,11.2,105,109,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5371,2016-06-10-J04-PI-1,JE267N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-12,None,Present,11.4,107,111,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5377,2016-06-10-J08-PI-10,JE268N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,16.7,118,124,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5378,2016-06-10-J08-PI-6,JE268N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,15.5,114,119,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5381,2016-06-10-J08-PI-4,JE268N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,13.3,112,116,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5382,2016-06-10-J08-PI-1,JE268N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,12.5,106,110,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5383,2016-06-10-J08-PI-3,JE268N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,12.3,107,112,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5384,2016-06-10-J08-PI-8,JE268N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,13,103,109,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5386,2016-06-08-D11-PI-2,DE303N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,8.3,88,91,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5387,2016-06-08-D11-PI-1,DE303N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,14.6,110,114,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5388,2016-06-08-D11-PI-3,DE303N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,8.2,94,98,NA,Did not take DNA sample,abbrasion right at base of tail,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5341,2016-06-03-J07-PI-4,JE258N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,11.2,103,107,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5342,2016-06-03-J07-PI-7,JE258N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,10,98,102,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5343,2016-06-03-J07-PI-1,JE258N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,11.1,103,108,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5344,2016-06-03-J07-PI-9,JE258N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,12.9,109,114,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5345,2016-06-03-J07-PI-8,JE258N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,12.1,106,110,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5346,2016-06-03-J07-PI-10,JE258N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,9.8,103,108,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5347,2016-06-25-J07-PI-10,JE292N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,14.8,116,120,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5348,2016-06-25-J07-PI-9,JE292N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,13.2,112,115,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5349,2016-06-25-J07-PI-8,JE292N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,16.6,119,124,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5350,2016-06-25-J07-PI-4,JE292N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,20.1,125,130,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5351,2016-06-25-J07-PI-7,JE292N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,15.6,112,117,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5352,2016-06-25-J07-PI-6,JE292N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,23,126,131,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5353,2016-06-25-J07-PI-3,JE292N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,17.6,123,128,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5354,2016-06-25-J07-PI-2,JE292N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,15.8,119,123,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5355,2016-06-25-J07-PI-5,JE292N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,18.4,118,122,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5356,2016-06-25-J07-PI-1,JE292N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-15,None,Present,12.6,110,114,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5302,2016-06-03-D07-PI-7,DE300N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-16,None,Present,7.4,90,94,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5303,2016-06-03-D07-PI-8,DE300N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-16,None,Present,6.8,86,90,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5304,2016-06-03-D07-PI-9,DE300N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-16,None,Present,6,81,85,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5305,2016-06-03-D07-PI-2,DE300N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-16,None,Present,10.8,102,107,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5306,2016-06-03-D07-PI-1,DE300N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-16,None,Present,7.3,90,94,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5307,2016-06-03-D07-PI-10,DE300N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-16,None,Present,5.2,78,82,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5308,2016-06-03-D07-PI-5,DE300N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-16,None,Present,5.5,81,85,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5309,2016-06-03-D07-PI-3,DE300N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-16,None,Present,7.1,90,95,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5310,2016-06-03-D07-PI-4,DE300N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-16,None,Present,7.6,91,95,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5311,2016-06-03-D07-PI-6,DE300N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-16,None,Present,7.2,92,97,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5312,2016-06-16-D07-PI-2,DE327N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-16,None,Present,10.4,105,109,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5314,2016-06-16-D07-PI-10,DE327N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-16,None,Present,12.4,106,110,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5357,2015-06-29-J07-PI-6,JE213N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,17.3,115,119,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5358,2015-06-29-J07-PI-4,JE213N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,21.5,128,133,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5359,2015-06-29-J07-PI-1,JE213N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,28.9,135,139,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5360,2015-06-29-J07-PI-10,JE213N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,18.8,121,126,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5361,2015-06-29-J07-PI-5,JE213N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,27,135,139,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5413,2015-06-29-J07-PI-8,JE213N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,23.1,125,129,NA,Did not take DNA sample,nematode on liver,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5414,2015-06-29-J07-PI-3,JE213N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,29.1,138,144,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5415,2015-06-29-J07-PI-9,JE213N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,18.4,115,120,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5416,2015-06-29-J07-PI-7,JE213N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,32.1,139,145,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5417,2015-06-20-J07-PI-2,JE195N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,19.5,117,122,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5418,2015-06-20-J07-PI-6,JE195N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Absent,15.7,106,113,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5419,2015-06-20-J07-PI-5,JE195N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,12.6,108,113,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5420,2015-06-20-J07-PI-3,JE195N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Absent,13.5,108,112,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5421,2015-06-20-J07-PI-4,JE195N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,15.8,114,118,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5389,2016-06-08-D11-PI-4,DE303N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,9.4,96,100,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5393,2016-06-08-D11-PI-7,DE303N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,8.4,97,102,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5395,2016-06-20-J07-PI-4,JE283N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,18.6,115,120,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5396,2016-06-20-J07-PI-3,JE283N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,12.4,109,113,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5397,2016-06-20-J07-PI-10,JE283N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,13.4,111,115,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5398,2016-06-20-J07-PI-1,JE283N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,12.3,108,111,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5399,2016-06-20-J07-PI-6,JE283N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,12.9,111,116,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5400,2016-06-20-J07-PI-2,JE283N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,14.9,116,120,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5401,2016-06-20-J07-PI-9,JE283N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,13.7,114,118,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5402,2016-06-20-J07-PI-5,JE283N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,13.9,113,117,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5403,2016-06-20-J07-PI-7,JE283N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,14.9,114,119,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5404,2016-06-20-J07-PI-8,JE283N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,13.6,110,114,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5405,2016-05-26-D07-PI-6,DE287N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-17,None,Present,7.1,90,94,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5315,2016-06-16-D07-PI-8,DE327N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-18,None,Present,13.4,108,112,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5316,2016-06-16-D07-PI-1,DE327N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-18,None,Present,10,97,101,NA,Did not take DNA sample,hemorrhaging vent,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5317,2016-06-16-D07-PI-9,DE327N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-18,None,Present,12.1,105,110,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5318,2016-06-16-D07-PI-3,DE327N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-18,None,Present,11.8,103,108,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5319,2016-06-16-D07-PI-6,DE327N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-18,None,Present,16.5,108,123,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5320,2016-06-16-D07-PI-5,DE327N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-18,None,Present,10,99,103,NA,Did not take DNA sample,NA,JG,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5408,2016-05-26-D07-PI-7,DE287N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-18,None,Present,8.8,98,102,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5409,2016-05-26-D07-PI-5,DE287N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-18,None,Present,5.7,82,85,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5410,2016-05-26-D07-PI-10,DE287N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-18,None,Present,6.1,81,85,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5411,2016-05-26-D07-PI-4,DE287N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-18,None,Present,5.1,81,85,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5437,2016-05-26-D07-PI-3,DE287N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-18,None,Present,5.5,85,89,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5438,2016-05-26-D07-PI-2,DE287N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-10-18,None,Present,5.7,83,87,NA,Did not take DNA sample,NA,KB,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5133,2016-06-16-D07-CU-9,DE327N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-09-21,None,Present,9.3,92,97,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5134,2016-06-16-D07-CU-4,DE327N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-09-24,None,Present,9,89,94,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5135,2016-06-16-D07-CU-1,DE327N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-09-24,None,Present,12,106,111,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
U5136,2016-06-16-D07-CU-10,DE327N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2018-09-24,None,Present,13.5,104,109,NA,Did not take DNA sample,NA,EJ,streamlined_1,NA,NA,HAKAI,Technicianmr,NA
