hakai_id,cm_lab,cpaf_lab,caf_lab,cgf_lab,ucal_lab,lpaf_lab,lpam_lab,lam_lab,laf_lab,lgf_lab,ulep_lab,lab_count_motiles,comments,quality_level,quality_log
U17158,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16575,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16487,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16488,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16489,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16482,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16485,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16481,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17188,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17186,1,0,0,0,0,0,0,0,0,1,0,2,NA,Raw,NA
U17185,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17181,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16653,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16657,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17469,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17454,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17458,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17459,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17460,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17451,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17457,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16037,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16038,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16034,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16039,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U16040,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16033,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17464,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16737,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17939,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17936,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17940,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17931,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16043,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U16045,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16042,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16445,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16450,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16448,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16449,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16478,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16477,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17309,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17307,0,1,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U17480,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17472,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17479,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17478,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17476,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17209,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17207,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17206,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17491,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17494,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16225,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16224,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16222,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5058,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17041,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16583,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U16582,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16901,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17871,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17661,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17122,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17124,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16621,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16625,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16626,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16911,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16912,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U16913,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16915,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16916,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16917,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16918,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16919,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16920,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17441,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17443,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17444,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17446,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17447,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17121,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17126,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16832,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16835,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16837,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16838,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16836,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16839,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16840,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16833,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16834,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16831,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16948,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16942,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16950,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16944,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16945,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16947,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16946,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16949,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16943,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16941,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17448,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17450,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16821,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16822,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16823,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16824,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16825,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16827,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16828,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16829,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16830,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17051,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17052,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17053,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17055,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17056,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17057,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17736,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17740,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17733,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17731,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17739,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17732,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17738,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16647,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16646,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16643,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16641,1,1,0,1,0,0,0,0,0,0,0,3,NA,Raw,NA
U16648,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16645,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16644,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16649,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16650,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17089,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17090,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17088,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17087,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17086,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17085,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17084,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17081,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17082,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17083,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17348,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17347,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17349,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17343,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17342,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17345,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17059,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17060,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17141,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17142,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17143,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17144,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17145,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17146,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17147,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17148,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17149,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17150,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17321,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17322,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17323,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17324,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17325,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17346,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17344,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17218,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17215,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17219,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17220,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17211,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17217,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17213,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17212,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17216,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17214,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17170,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17165,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17166,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U17167,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U17169,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17168,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17164,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17326,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U17327,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17328,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17329,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17021,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17023,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17024,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17026,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17025,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17028,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17029,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17163,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17162,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16264,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16265,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16266,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17382,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17381,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U17383,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17384,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17385,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17386,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17388,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17389,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U17387,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17715,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17717,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17719,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17713,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17720,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17716,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17718,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17712,1,0,0,2,0,0,0,0,0,0,0,3,NA,Raw,NA
U17971,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17972,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17973,4,0,0,0,0,0,0,0,0,0,0,4,NA,Raw,NA
U17974,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17975,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17976,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17977,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U17978,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17979,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U17980,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17561,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17562,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17563,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U17564,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17565,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17566,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17567,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17569,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17714,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17570,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17631,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U17632,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17633,3,0,0,2,1,0,0,0,0,0,0,6,NA,Raw,NA
U17634,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17635,0,0,0,3,0,0,0,0,0,0,0,3,NA,Raw,NA
U17636,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17637,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U17638,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17639,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17640,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17317,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17315,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17316,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17318,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17311,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17312,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17313,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17320,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17314,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16602,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16608,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16605,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16604,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16606,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16603,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16609,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16607,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16981,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U16982,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16984,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U16989,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16987,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16986,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16990,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16988,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16529,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16525,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16528,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16527,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16526,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U16523,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16522,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16524,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16530,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16521,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17391,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17011,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U16811,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16815,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16816,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16819,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U16813,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16817,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17135,1,1,0,1,0,0,0,0,0,0,0,3,NA,Raw,NA
U17136,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17139,1,0,0,2,0,0,0,0,1,0,0,4,NA,Raw,NA
U17140,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17137,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17134,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17132,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17608,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17604,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17609,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17605,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U17603,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17606,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U16876,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16877,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16879,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U16875,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16874,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U16872,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16873,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16871,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17560,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17552,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17551,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17553,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17556,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17554,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U17601,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17607,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U17602,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16750,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16745,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U16741,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U16744,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16743,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U16747,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16749,2,0,1,0,0,0,0,1,1,0,0,5,NA,Raw,NA
U16746,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U16615,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U16614,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U16613,2,0,0,1,0,0,0,0,0,0,0,3,NA,Raw,NA
U16616,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16612,1,0,0,0,0,0,0,0,0,0,1,2,NA,Raw,NA
U16617,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U16611,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17558,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U17557,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U17555,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17559,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17288,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17285,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17281,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17287,0,0,1,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U17283,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17290,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17282,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17284,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17682,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17686,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17685,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17688,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17681,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U17689,1,0,0,3,0,0,0,0,0,0,0,4,NA,Raw,NA
U17684,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17690,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U16208,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U17504,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U17509,1,0,0,2,0,0,0,0,0,0,0,3,NA,Raw,NA
U17507,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
