ufn,survey_date,site_id,region,species,louse_species,n_lice,year
U21813,2019-05-26,J11,JS,CU,motile_caligus,0,2019
U21814,2019-05-26,J11,JS,CU,motile_caligus,1,2019
U21815,2019-05-26,J11,JS,CU,motile_caligus,0,2019
U21816,2019-05-26,J11,JS,CU,motile_caligus,0,2019
U21817,2019-05-26,J11,JS,CU,motile_caligus,0,2019
U21818,2019-05-26,J11,JS,CU,motile_caligus,0,2019
U21819,2019-05-26,J11,JS,CU,motile_caligus,0,2019
U21820,2019-05-26,J11,JS,CU,motile_caligus,0,2019
U20321,2019-05-25,D09,DI,SO,motile_caligus,0,2019
U20322,2019-05-25,D09,DI,SO,motile_caligus,0,2019
U20323,2019-05-25,D09,DI,SO,motile_caligus,0,2019
U20324,2019-05-25,D09,DI,SO,motile_caligus,0,2019
U20325,2019-05-25,D09,DI,SO,motile_caligus,0,2019
U20326,2019-05-25,D09,DI,SO,motile_caligus,0,2019
U20327,2019-05-25,D09,DI,SO,motile_caligus,1,2019
U20328,2019-05-25,D09,DI,SO,motile_caligus,0,2019
U20329,2019-05-25,D09,DI,SO,motile_caligus,0,2019
U20330,2019-05-25,D09,DI,SO,motile_caligus,0,2019
U20351,2019-05-25,D09,DI,PI,motile_caligus,0,2019
U20361,2019-05-26,D27,DI,PI,motile_caligus,0,2019
U20362,2019-05-26,D27,DI,PI,motile_caligus,0,2019
U20363,2019-05-26,D27,DI,PI,motile_caligus,0,2019
U20364,2019-05-26,D27,DI,PI,motile_caligus,0,2019
U20365,2019-05-26,D27,DI,PI,motile_caligus,0,2019
U20366,2019-05-26,D27,DI,PI,motile_caligus,0,2019
U20367,2019-05-26,D27,DI,PI,motile_caligus,0,2019
U20368,2019-05-26,D27,DI,PI,motile_caligus,0,2019
U20369,2019-05-26,D27,DI,PI,motile_caligus,0,2019
U20370,2019-05-26,D27,DI,PI,motile_caligus,0,2019
U20371,2019-05-26,D27,DI,SO,motile_caligus,0,2019
U20372,2019-05-26,D27,DI,CU,motile_caligus,0,2019
U20373,2019-05-26,D27,DI,CU,motile_caligus,0,2019
U20374,2019-05-26,D27,DI,CU,motile_caligus,0,2019
U20381,2019-05-26,D27,DI,SO,motile_caligus,0,2019
U20431,2019-05-27,D35,DI,SO,motile_caligus,1,2019
U20432,2019-05-27,D35,DI,SO,motile_caligus,0,2019
U20433,2019-05-27,D35,DI,SO,motile_caligus,1,2019
U20434,2019-05-27,D35,DI,SO,motile_caligus,0,2019
U20435,2019-05-27,D35,DI,SO,motile_caligus,1,2019
U20436,2019-05-27,D35,DI,SO,motile_caligus,0,2019
U20437,2019-05-27,D35,DI,SO,motile_caligus,0,2019
U20438,2019-05-27,D35,DI,SO,motile_caligus,0,2019
U20439,2019-05-27,D35,DI,SO,motile_caligus,1,2019
U20440,2019-05-27,D35,DI,SO,motile_caligus,1,2019
U20441,2019-05-27,D35,DI,CU,motile_caligus,0,2019
U20442,2019-05-27,D35,DI,CU,motile_caligus,0,2019
U20443,2019-05-27,D35,DI,CU,motile_caligus,0,2019
U20444,2019-05-27,D35,DI,CU,motile_caligus,0,2019
U20445,2019-05-27,D35,DI,CU,motile_caligus,0,2019
U20446,2019-05-27,D35,DI,CU,motile_caligus,0,2019
U20447,2019-05-27,D35,DI,CU,motile_caligus,0,2019
U20448,2019-05-27,D35,DI,CU,motile_caligus,0,2019
U20449,2019-05-27,D35,DI,CU,motile_caligus,0,2019
U20450,2019-05-27,D35,DI,CU,motile_caligus,0,2019
U21831,2019-05-29,J02,JS,SO,motile_caligus,1,2019
U21832,2019-05-29,J02,JS,SO,motile_caligus,0,2019
U21833,2019-05-29,J02,JS,SO,motile_caligus,0,2019
U21834,2019-05-29,J02,JS,SO,motile_caligus,0,2019
U21835,2019-05-29,J02,JS,SO,motile_caligus,0,2019
U21836,2019-05-29,J02,JS,SO,motile_caligus,0,2019
U21837,2019-05-29,J02,JS,SO,motile_caligus,0,2019
U21838,2019-05-29,J02,JS,SO,motile_caligus,1,2019
U21839,2019-05-29,J02,JS,SO,motile_caligus,0,2019
U21840,2019-05-29,J02,JS,SO,motile_caligus,3,2019
U21841,2019-05-29,J02,JS,CU,motile_caligus,0,2019
U21842,2019-05-29,J02,JS,CU,motile_caligus,1,2019
U21843,2019-05-29,J02,JS,CU,motile_caligus,1,2019
U21844,2019-05-29,J02,JS,CU,motile_caligus,0,2019
U21845,2019-05-29,J02,JS,CU,motile_caligus,0,2019
U21821,2019-05-30,J11,JS,SO,motile_caligus,0,2019
U21822,2019-05-30,J11,JS,SO,motile_caligus,0,2019
U21823,2019-05-30,J11,JS,SO,motile_caligus,1,2019
U21824,2019-05-30,J11,JS,SO,motile_caligus,0,2019
U21825,2019-05-30,J11,JS,SO,motile_caligus,0,2019
U21826,2019-05-30,J11,JS,SO,motile_caligus,0,2019
U21827,2019-05-30,J11,JS,SO,motile_caligus,0,2019
U21828,2019-05-30,J11,JS,SO,motile_caligus,1,2019
U21829,2019-05-30,J11,JS,SO,motile_caligus,0,2019
U21830,2019-05-30,J11,JS,SO,motile_caligus,0,2019
U21881,2019-05-30,J11,JS,CU,motile_caligus,0,2019
U21882,2019-05-30,J11,JS,CU,motile_caligus,0,2019
U21991,2019-05-31,J03,JS,SO,motile_caligus,0,2019
U21992,2019-05-31,J03,JS,SO,motile_caligus,2,2019
U21993,2019-05-31,J03,JS,SO,motile_caligus,0,2019
U21994,2019-05-31,J03,JS,SO,motile_caligus,0,2019
U21995,2019-05-31,J03,JS,SO,motile_caligus,1,2019
U21996,2019-05-31,J03,JS,SO,motile_caligus,0,2019
U21997,2019-05-31,J03,JS,SO,motile_caligus,0,2019
U21998,2019-05-31,J03,JS,SO,motile_caligus,0,2019
U21999,2019-05-31,J03,JS,SO,motile_caligus,0,2019
U22000,2019-05-31,J03,JS,SO,motile_caligus,0,2019
U22001,2019-05-31,J03,JS,CU,motile_caligus,1,2019
U22002,2019-05-31,J03,JS,CU,motile_caligus,0,2019
U22003,2019-05-31,J03,JS,CU,motile_caligus,0,2019
U22004,2019-05-31,J03,JS,CU,motile_caligus,0,2019
U22005,2019-05-31,J03,JS,CU,motile_caligus,0,2019
U22006,2019-05-31,J03,JS,CU,motile_caligus,0,2019
U22007,2019-05-31,J03,JS,CU,motile_caligus,0,2019
U22008,2019-05-31,J03,JS,CU,motile_caligus,0,2019
U22009,2019-05-31,J03,JS,CU,motile_caligus,1,2019
U22010,2019-05-31,J03,JS,CU,motile_caligus,0,2019
U20151,2019-05-29,D27,DI,SO,motile_caligus,1,2019
U20152,2019-05-29,D27,DI,SO,motile_caligus,0,2019
U20153,2019-05-29,D27,DI,SO,motile_caligus,0,2019
U20161,2019-05-29,D27,DI,PI,motile_caligus,0,2019
U20162,2019-05-29,D27,DI,PI,motile_caligus,0,2019
U20163,2019-05-29,D27,DI,PI,motile_caligus,0,2019
U20164,2019-05-29,D27,DI,PI,motile_caligus,0,2019
U20165,2019-05-29,D27,DI,PI,motile_caligus,0,2019
U20166,2019-05-29,D27,DI,PI,motile_caligus,0,2019
U20167,2019-05-29,D27,DI,PI,motile_caligus,0,2019
U20168,2019-05-29,D27,DI,PI,motile_caligus,0,2019
U20169,2019-05-29,D27,DI,PI,motile_caligus,0,2019
U20170,2019-05-29,D27,DI,PI,motile_caligus,0,2019
U20191,2019-05-29,D27,DI,CU,motile_caligus,0,2019
U20192,2019-05-29,D27,DI,CU,motile_caligus,0,2019
U20193,2019-05-29,D27,DI,CU,motile_caligus,0,2019
U20194,2019-05-29,D27,DI,CU,motile_caligus,0,2019
U20195,2019-05-29,D27,DI,CU,motile_caligus,0,2019
U20196,2019-05-29,D27,DI,CU,motile_caligus,1,2019
U20601,2019-05-30,D35,DI,SO,motile_caligus,0,2019
U20602,2019-05-30,D35,DI,SO,motile_caligus,0,2019
U20603,2019-05-30,D35,DI,SO,motile_caligus,0,2019
U20604,2019-05-30,D35,DI,SO,motile_caligus,0,2019
U20605,2019-05-30,D35,DI,SO,motile_caligus,0,2019
U20606,2019-05-30,D35,DI,SO,motile_caligus,0,2019
U20607,2019-05-30,D35,DI,SO,motile_caligus,0,2019
U20608,2019-05-30,D35,DI,SO,motile_caligus,0,2019
U20609,2019-05-30,D35,DI,SO,motile_caligus,0,2019
U20610,2019-05-30,D35,DI,SO,motile_caligus,0,2019
U20621,2019-05-30,D35,DI,CU,motile_caligus,0,2019
U20622,2019-05-30,D35,DI,CU,motile_caligus,0,2019
U20623,2019-05-30,D35,DI,CU,motile_caligus,0,2019
U20624,2019-05-30,D35,DI,CU,motile_caligus,0,2019
U20625,2019-05-30,D35,DI,CU,motile_caligus,0,2019
U20626,2019-05-30,D35,DI,CU,motile_caligus,0,2019
U20627,2019-05-30,D35,DI,CU,motile_caligus,0,2019
U20628,2019-05-30,D35,DI,CU,motile_caligus,0,2019
U20629,2019-05-30,D35,DI,CU,motile_caligus,0,2019
U20630,2019-05-30,D35,DI,CU,motile_caligus,0,2019
U20041,2019-06-05,D09,DI,SO,motile_caligus,1,2019
U20042,2019-06-05,D09,DI,SO,motile_caligus,2,2019
U20043,2019-06-05,D09,DI,SO,motile_caligus,0,2019
U20044,2019-06-05,D09,DI,SO,motile_caligus,0,2019
U20045,2019-06-05,D09,DI,SO,motile_caligus,4,2019
U20046,2019-06-05,D09,DI,SO,motile_caligus,1,2019
U20047,2019-06-05,D09,DI,SO,motile_caligus,2,2019
U20048,2019-06-05,D09,DI,SO,motile_caligus,2,2019
U20049,2019-06-05,D09,DI,SO,motile_caligus,4,2019
U20050,2019-06-05,D09,DI,SO,motile_caligus,2,2019
U20051,2019-06-05,D09,DI,CU,motile_caligus,3,2019
U20052,2019-06-05,D09,DI,CU,motile_caligus,0,2019
U20053,2019-06-05,D09,DI,CU,motile_caligus,0,2019
U20054,2019-06-05,D09,DI,CU,motile_caligus,0,2019
U20055,2019-06-05,D09,DI,CU,motile_caligus,0,2019
U20056,2019-06-05,D09,DI,CU,motile_caligus,0,2019
U20057,2019-06-05,D09,DI,CU,motile_caligus,0,2019
U20058,2019-06-05,D09,DI,CU,motile_caligus,0,2019
U20059,2019-06-05,D09,DI,CU,motile_caligus,1,2019
U20060,2019-06-05,D09,DI,CU,motile_caligus,0,2019
U20061,2019-06-05,D09,DI,PI,motile_caligus,0,2019
U20062,2019-06-05,D09,DI,PI,motile_caligus,0,2019
U20063,2019-06-05,D09,DI,PI,motile_caligus,0,2019
U20064,2019-06-05,D09,DI,PI,motile_caligus,0,2019
U20065,2019-06-05,D09,DI,PI,motile_caligus,0,2019
U20066,2019-06-05,D09,DI,PI,motile_caligus,0,2019
U20067,2019-06-05,D09,DI,PI,motile_caligus,0,2019
U20068,2019-06-05,D09,DI,PI,motile_caligus,1,2019
U20069,2019-06-05,D09,DI,PI,motile_caligus,0,2019
U20070,2019-06-05,D09,DI,PI,motile_caligus,0,2019
U20671,2019-06-01,D27,DI,SO,motile_caligus,0,2019
U20691,2019-06-01,D27,DI,PI,motile_caligus,0,2019
U20692,2019-06-01,D27,DI,PI,motile_caligus,0,2019
U20693,2019-06-01,D27,DI,PI,motile_caligus,0,2019
U20694,2019-06-01,D27,DI,PI,motile_caligus,0,2019
U20695,2019-06-01,D27,DI,PI,motile_caligus,0,2019
U20696,2019-06-01,D27,DI,PI,motile_caligus,0,2019
U20697,2019-06-01,D27,DI,PI,motile_caligus,0,2019
U20698,2019-06-01,D27,DI,PI,motile_caligus,0,2019
U20699,2019-06-01,D27,DI,PI,motile_caligus,0,2019
U20700,2019-06-01,D27,DI,PI,motile_caligus,0,2019
U20661,2019-06-01,D27,DI,CU,motile_caligus,0,2019
U20662,2019-06-01,D27,DI,CU,motile_caligus,0,2019
U20663,2019-06-01,D27,DI,CU,motile_caligus,0,2019
U20664,2019-06-01,D27,DI,CU,motile_caligus,0,2019
U20665,2019-06-01,D27,DI,CU,motile_caligus,0,2019
U20666,2019-06-01,D27,DI,CU,motile_caligus,0,2019
U20667,2019-06-01,D27,DI,CU,motile_caligus,0,2019
U20668,2019-06-01,D27,DI,CU,motile_caligus,0,2019
U20669,2019-06-01,D27,DI,CU,motile_caligus,0,2019
U20670,2019-06-01,D27,DI,CU,motile_caligus,0,2019
U20701,2019-06-02,D09,DI,SO,motile_caligus,1,2019
U20702,2019-06-02,D09,DI,SO,motile_caligus,0,2019
U20703,2019-06-02,D09,DI,SO,motile_caligus,0,2019
U20704,2019-06-02,D09,DI,SO,motile_caligus,2,2019
U20705,2019-06-02,D09,DI,SO,motile_caligus,0,2019
U20706,2019-06-02,D09,DI,SO,motile_caligus,0,2019
U20707,2019-06-02,D09,DI,SO,motile_caligus,0,2019
U20708,2019-06-02,D09,DI,SO,motile_caligus,1,2019
U20709,2019-06-02,D09,DI,SO,motile_caligus,3,2019
U20710,2019-06-02,D09,DI,SO,motile_caligus,0,2019
U20791,2019-06-02,D09,DI,PI,motile_caligus,0,2019
U20792,2019-06-02,D09,DI,PI,motile_caligus,0,2019
U20793,2019-06-02,D09,DI,PI,motile_caligus,2,2019
U20794,2019-06-02,D09,DI,PI,motile_caligus,1,2019
U20795,2019-06-02,D09,DI,PI,motile_caligus,0,2019
U20796,2019-06-02,D09,DI,PI,motile_caligus,1,2019
U20797,2019-06-02,D09,DI,PI,motile_caligus,0,2019
U20798,2019-06-02,D09,DI,PI,motile_caligus,0,2019
U20799,2019-06-02,D09,DI,PI,motile_caligus,0,2019
U20800,2019-06-02,D09,DI,PI,motile_caligus,0,2019
U20721,2019-06-02,D09,DI,CU,motile_caligus,1,2019
U20722,2019-06-02,D09,DI,CU,motile_caligus,0,2019
U20723,2019-06-02,D09,DI,CU,motile_caligus,0,2019
U20724,2019-06-02,D09,DI,CU,motile_caligus,0,2019
U20725,2019-06-02,D09,DI,CU,motile_caligus,0,2019
U20726,2019-06-02,D09,DI,CU,motile_caligus,0,2019
U20727,2019-06-02,D09,DI,CU,motile_caligus,0,2019
U20728,2019-06-02,D09,DI,CU,motile_caligus,0,2019
U20729,2019-06-02,D09,DI,CU,motile_caligus,0,2019
U20730,2019-06-02,D09,DI,CU,motile_caligus,0,2019
U22011,2019-06-05,J11,JS,SO,motile_caligus,1,2019
U22012,2019-06-05,J11,JS,SO,motile_caligus,1,2019
U22013,2019-06-05,J11,JS,SO,motile_caligus,0,2019
U22014,2019-06-05,J11,JS,SO,motile_caligus,0,2019
U22015,2019-06-05,J11,JS,SO,motile_caligus,1,2019
U22016,2019-06-05,J11,JS,SO,motile_caligus,0,2019
U22017,2019-06-05,J11,JS,SO,motile_caligus,1,2019
U22018,2019-06-05,J11,JS,SO,motile_caligus,0,2019
U22019,2019-06-05,J11,JS,SO,motile_caligus,0,2019
U22020,2019-06-05,J11,JS,SO,motile_caligus,0,2019
U22031,2019-06-06,J11,JS,SO,motile_caligus,1,2019
U22032,2019-06-06,J11,JS,SO,motile_caligus,0,2019
U22033,2019-06-06,J11,JS,SO,motile_caligus,0,2019
U22034,2019-06-06,J11,JS,SO,motile_caligus,0,2019
U22035,2019-06-06,J11,JS,SO,motile_caligus,0,2019
U22036,2019-06-06,J11,JS,SO,motile_caligus,1,2019
U22037,2019-06-06,J11,JS,SO,motile_caligus,0,2019
U22038,2019-06-06,J11,JS,SO,motile_caligus,0,2019
U22039,2019-06-06,J11,JS,SO,motile_caligus,1,2019
U22040,2019-06-06,J11,JS,SO,motile_caligus,2,2019
U22021,2019-06-06,J11,JS,CU,motile_caligus,0,2019
U22022,2019-06-06,J11,JS,CU,motile_caligus,2,2019
U22061,2019-06-06,J02,JS,SO,motile_caligus,1,2019
U22062,2019-06-06,J02,JS,SO,motile_caligus,1,2019
U22063,2019-06-06,J02,JS,SO,motile_caligus,0,2019
U22064,2019-06-06,J02,JS,SO,motile_caligus,0,2019
U22065,2019-06-06,J02,JS,SO,motile_caligus,2,2019
U22066,2019-06-06,J02,JS,SO,motile_caligus,0,2019
U22067,2019-06-06,J02,JS,SO,motile_caligus,0,2019
U21921,2019-06-06,J02,JS,CU,motile_caligus,0,2019
U21922,2019-06-06,J02,JS,CU,motile_caligus,0,2019
U21923,2019-06-06,J02,JS,CU,motile_caligus,0,2019
U21924,2019-06-06,J02,JS,CU,motile_caligus,0,2019
U21925,2019-06-06,J02,JS,CU,motile_caligus,0,2019
U21926,2019-06-06,J02,JS,CU,motile_caligus,0,2019
U21927,2019-06-06,J02,JS,CU,motile_caligus,0,2019
U21928,2019-06-06,J02,JS,CU,motile_caligus,1,2019
U22201,2019-06-09,J03,JS,SO,motile_caligus,1,2019
U22202,2019-06-09,J03,JS,SO,motile_caligus,1,2019
U22203,2019-06-09,J03,JS,SO,motile_caligus,3,2019
U22204,2019-06-09,J03,JS,SO,motile_caligus,0,2019
U22205,2019-06-09,J03,JS,SO,motile_caligus,0,2019
U22206,2019-06-09,J03,JS,SO,motile_caligus,1,2019
U22207,2019-06-09,J03,JS,SO,motile_caligus,1,2019
U22208,2019-06-09,J03,JS,SO,motile_caligus,0,2019
U22209,2019-06-09,J03,JS,SO,motile_caligus,0,2019
U22210,2019-06-09,J03,JS,SO,motile_caligus,0,2019
U22211,2019-06-09,J03,JS,CU,motile_caligus,1,2019
U22212,2019-06-09,J03,JS,CU,motile_caligus,0,2019
U22213,2019-06-09,J03,JS,CU,motile_caligus,0,2019
U22214,2019-06-09,J03,JS,CU,motile_caligus,2,2019
U22215,2019-06-09,J03,JS,CU,motile_caligus,1,2019
U22216,2019-06-09,J03,JS,CU,motile_caligus,0,2019
U22217,2019-06-09,J03,JS,CU,motile_caligus,0,2019
U22218,2019-06-09,J03,JS,CU,motile_caligus,0,2019
U22219,2019-06-09,J03,JS,CU,motile_caligus,0,2019
U22220,2019-06-09,J03,JS,CU,motile_caligus,0,2019
U22071,2019-06-10,J11,JS,SO,motile_caligus,0,2019
U22072,2019-06-10,J11,JS,SO,motile_caligus,0,2019
U22073,2019-06-10,J11,JS,SO,motile_caligus,0,2019
U22074,2019-06-10,J11,JS,SO,motile_caligus,0,2019
U22075,2019-06-10,J11,JS,SO,motile_caligus,0,2019
U22076,2019-06-10,J11,JS,SO,motile_caligus,0,2019
U22077,2019-06-10,J11,JS,SO,motile_caligus,0,2019
U22078,2019-06-10,J11,JS,SO,motile_caligus,0,2019
U22079,2019-06-10,J11,JS,SO,motile_caligus,0,2019
U22080,2019-06-10,J11,JS,SO,motile_caligus,0,2019
U22081,2019-06-10,J11,JS,CU,motile_caligus,1,2019
U22082,2019-06-10,J11,JS,CU,motile_caligus,1,2019
U22083,2019-06-10,J11,JS,CU,motile_caligus,1,2019
U22084,2019-06-10,J11,JS,CU,motile_caligus,1,2019
U22085,2019-06-10,J11,JS,CU,motile_caligus,1,2019
U22086,2019-06-10,J11,JS,CU,motile_caligus,0,2019
U22087,2019-06-10,J11,JS,CU,motile_caligus,0,2019
U22088,2019-06-10,J11,JS,CU,motile_caligus,2,2019
U22089,2019-06-10,J11,JS,CU,motile_caligus,2,2019
U22090,2019-06-10,J11,JS,CU,motile_caligus,0,2019
U20761,2019-06-03,D35,DI,SO,motile_caligus,0,2019
U20762,2019-06-03,D35,DI,SO,motile_caligus,0,2019
U20763,2019-06-03,D35,DI,SO,motile_caligus,0,2019
U20764,2019-06-03,D35,DI,SO,motile_caligus,0,2019
U20765,2019-06-03,D35,DI,SO,motile_caligus,0,2019
U20766,2019-06-03,D35,DI,SO,motile_caligus,0,2019
U20767,2019-06-03,D35,DI,SO,motile_caligus,0,2019
U20768,2019-06-03,D35,DI,SO,motile_caligus,0,2019
U20769,2019-06-03,D35,DI,SO,motile_caligus,0,2019
U20770,2019-06-03,D35,DI,SO,motile_caligus,1,2019
U20031,2019-06-04,D27,DI,SO,motile_caligus,2,2019
U20021,2019-06-04,D27,DI,PI,motile_caligus,0,2019
U20022,2019-06-04,D27,DI,PI,motile_caligus,0,2019
U20023,2019-06-04,D27,DI,PI,motile_caligus,0,2019
U20024,2019-06-04,D27,DI,PI,motile_caligus,0,2019
U20025,2019-06-04,D27,DI,PI,motile_caligus,0,2019
U20026,2019-06-04,D27,DI,PI,motile_caligus,0,2019
U20027,2019-06-04,D27,DI,PI,motile_caligus,0,2019
U20028,2019-06-04,D27,DI,PI,motile_caligus,0,2019
U20029,2019-06-04,D27,DI,PI,motile_caligus,0,2019
U20030,2019-06-04,D27,DI,PI,motile_caligus,0,2019
U20011,2019-06-04,D27,DI,CU,motile_caligus,0,2019
U20012,2019-06-04,D27,DI,CU,motile_caligus,0,2019
U20013,2019-06-04,D27,DI,CU,motile_caligus,0,2019
U20014,2019-06-04,D27,DI,CU,motile_caligus,0,2019
U20015,2019-06-04,D27,DI,CU,motile_caligus,0,2019
U20016,2019-06-04,D27,DI,CU,motile_caligus,0,2019
U20017,2019-06-04,D27,DI,CU,motile_caligus,0,2019
U20018,2019-06-04,D27,DI,CU,motile_caligus,0,2019
U20019,2019-06-04,D27,DI,CU,motile_caligus,0,2019
U20020,2019-06-04,D27,DI,CU,motile_caligus,0,2019
U20501,2019-06-06,D10,DI,SO,motile_caligus,0,2019
U20502,2019-06-06,D10,DI,SO,motile_caligus,1,2019
U20503,2019-06-06,D10,DI,SO,motile_caligus,0,2019
U20504,2019-06-06,D10,DI,SO,motile_caligus,0,2019
U20505,2019-06-06,D10,DI,SO,motile_caligus,1,2019
U20506,2019-06-06,D10,DI,SO,motile_caligus,0,2019
U20507,2019-06-06,D10,DI,SO,motile_caligus,0,2019
U20508,2019-06-06,D10,DI,SO,motile_caligus,0,2019
U20509,2019-06-06,D10,DI,SO,motile_caligus,0,2019
U20510,2019-06-06,D10,DI,SO,motile_caligus,0,2019
U20511,2019-06-06,D10,DI,CU,motile_caligus,0,2019
U20512,2019-06-06,D10,DI,CU,motile_caligus,0,2019
U20513,2019-06-06,D10,DI,CU,motile_caligus,0,2019
U20514,2019-06-06,D10,DI,CU,motile_caligus,0,2019
U20515,2019-06-06,D10,DI,CU,motile_caligus,3,2019
U20516,2019-06-06,D10,DI,CU,motile_caligus,1,2019
U20517,2019-06-06,D10,DI,CU,motile_caligus,0,2019
U20518,2019-06-06,D10,DI,CU,motile_caligus,0,2019
U20519,2019-06-06,D10,DI,CU,motile_caligus,0,2019
U20520,2019-06-06,D10,DI,CU,motile_caligus,0,2019
U20561,2019-06-10,D09,DI,SO,motile_caligus,0,2019
U20562,2019-06-10,D09,DI,SO,motile_caligus,0,2019
U20563,2019-06-10,D09,DI,SO,motile_caligus,0,2019
U20564,2019-06-10,D09,DI,SO,motile_caligus,0,2019
U20565,2019-06-10,D09,DI,SO,motile_caligus,0,2019
U20566,2019-06-10,D09,DI,SO,motile_caligus,0,2019
U20567,2019-06-10,D09,DI,SO,motile_caligus,0,2019
U20568,2019-06-10,D09,DI,SO,motile_caligus,0,2019
U20569,2019-06-10,D09,DI,SO,motile_caligus,0,2019
U20570,2019-06-10,D09,DI,SO,motile_caligus,0,2019
U20571,2019-06-10,D09,DI,CU,motile_caligus,2,2019
U20572,2019-06-10,D09,DI,CU,motile_caligus,3,2019
U20573,2019-06-10,D09,DI,CU,motile_caligus,0,2019
U20574,2019-06-10,D09,DI,CU,motile_caligus,0,2019
U20575,2019-06-10,D09,DI,CU,motile_caligus,1,2019
U20576,2019-06-10,D09,DI,CU,motile_caligus,1,2019
U20577,2019-06-10,D09,DI,CU,motile_caligus,2,2019
U20578,2019-06-10,D09,DI,CU,motile_caligus,0,2019
U20579,2019-06-10,D09,DI,CU,motile_caligus,0,2019
U20580,2019-06-10,D09,DI,CU,motile_caligus,0,2019
U22121,2019-06-11,J03,JS,SO,motile_caligus,0,2019
U22122,2019-06-11,J03,JS,SO,motile_caligus,0,2019
U22123,2019-06-11,J03,JS,SO,motile_caligus,0,2019
U22124,2019-06-11,J03,JS,SO,motile_caligus,1,2019
U22125,2019-06-11,J03,JS,SO,motile_caligus,0,2019
U22126,2019-06-11,J03,JS,SO,motile_caligus,0,2019
U22127,2019-06-11,J03,JS,SO,motile_caligus,0,2019
U22128,2019-06-11,J03,JS,SO,motile_caligus,0,2019
U22129,2019-06-11,J03,JS,SO,motile_caligus,2,2019
U22130,2019-06-11,J03,JS,SO,motile_caligus,0,2019
U22131,2019-06-11,J03,JS,CU,motile_caligus,1,2019
U22132,2019-06-11,J03,JS,CU,motile_caligus,0,2019
U22133,2019-06-11,J03,JS,CU,motile_caligus,0,2019
U22134,2019-06-11,J03,JS,CU,motile_caligus,0,2019
U22135,2019-06-11,J03,JS,CU,motile_caligus,0,2019
U22136,2019-06-11,J03,JS,CU,motile_caligus,0,2019
U22137,2019-06-11,J03,JS,CU,motile_caligus,0,2019
U22138,2019-06-11,J03,JS,CU,motile_caligus,1,2019
U22139,2019-06-11,J03,JS,CU,motile_caligus,1,2019
U22140,2019-06-11,J03,JS,CU,motile_caligus,0,2019
U20801,2019-06-11,D27,DI,SO,motile_caligus,0,2019
U20802,2019-06-11,D27,DI,SO,motile_caligus,0,2019
U20803,2019-06-11,D27,DI,SO,motile_caligus,0,2019
U21621,2019-06-11,D27,DI,PI,motile_caligus,0,2019
U21622,2019-06-11,D27,DI,PI,motile_caligus,0,2019
U21623,2019-06-11,D27,DI,PI,motile_caligus,0,2019
U21624,2019-06-11,D27,DI,PI,motile_caligus,0,2019
U21625,2019-06-11,D27,DI,PI,motile_caligus,0,2019
U21626,2019-06-11,D27,DI,PI,motile_caligus,0,2019
U21627,2019-06-11,D27,DI,PI,motile_caligus,0,2019
U21628,2019-06-11,D27,DI,PI,motile_caligus,0,2019
U21629,2019-06-11,D27,DI,PI,motile_caligus,0,2019
U21630,2019-06-11,D27,DI,PI,motile_caligus,1,2019
U21691,2019-06-11,D27,DI,CU,motile_caligus,0,2019
U21692,2019-06-11,D27,DI,CU,motile_caligus,0,2019
U21693,2019-06-11,D27,DI,CU,motile_caligus,0,2019
U21694,2019-06-11,D27,DI,CU,motile_caligus,0,2019
U21695,2019-06-11,D27,DI,CU,motile_caligus,2,2019
U21696,2019-06-11,D27,DI,CU,motile_caligus,2,2019
U21697,2019-06-11,D27,DI,CU,motile_caligus,3,2019
U21698,2019-06-11,D27,DI,CU,motile_caligus,0,2019
U21699,2019-06-11,D27,DI,CU,motile_caligus,0,2019
U21700,2019-06-11,D27,DI,CU,motile_caligus,3,2019
U20881,2019-06-11,D22,DI,SO,motile_caligus,0,2019
U20882,2019-06-11,D22,DI,SO,motile_caligus,1,2019
U20883,2019-06-11,D22,DI,SO,motile_caligus,1,2019
U20884,2019-06-11,D22,DI,SO,motile_caligus,0,2019
U20885,2019-06-11,D22,DI,SO,motile_caligus,0,2019
U20886,2019-06-11,D22,DI,SO,motile_caligus,1,2019
U20887,2019-06-11,D22,DI,SO,motile_caligus,0,2019
U20888,2019-06-11,D22,DI,SO,motile_caligus,0,2019
U20889,2019-06-11,D22,DI,SO,motile_caligus,0,2019
U20890,2019-06-11,D22,DI,SO,motile_caligus,0,2019
U20821,2019-06-11,D22,DI,PI,motile_caligus,1,2019
U20822,2019-06-11,D22,DI,PI,motile_caligus,2,2019
U20891,2019-06-11,D22,DI,CU,motile_caligus,1,2019
U20892,2019-06-11,D22,DI,CU,motile_caligus,1,2019
U20893,2019-06-11,D22,DI,CU,motile_caligus,1,2019
U20894,2019-06-11,D22,DI,CU,motile_caligus,1,2019
U20895,2019-06-11,D22,DI,CU,motile_caligus,1,2019
U20896,2019-06-11,D22,DI,CU,motile_caligus,0,2019
U20897,2019-06-11,D22,DI,CU,motile_caligus,0,2019
U20898,2019-06-11,D22,DI,CU,motile_caligus,0,2019
U20899,2019-06-11,D22,DI,CU,motile_caligus,0,2019
U20900,2019-06-11,D22,DI,CU,motile_caligus,0,2019
U21661,2019-06-12,D10,DI,SO,motile_caligus,0,2019
U21662,2019-06-12,D10,DI,SO,motile_caligus,0,2019
