sample_id,sample_type,sample_subtype,ufn,sample_comments,analyzing_lab
U722RG1,RNA_pathogens,gill,U722,NA,NA
U723RG1,RNA_pathogens,gill,U723,NA,NA
U724RG1,RNA_pathogens,gill,U724,NA,NA
U725RG1,RNA_pathogens,gill,U725,NA,NA
U726RG1,RNA_pathogens,gill,U726,NA,NA
U727RG1,RNA_pathogens,gill,U727,NA,NA
U728RG1,RNA_pathogens,gill,U728,NA,NA
U730RG1,RNA_pathogens,gill,U730,NA,NA
U731RG1,RNA_pathogens,gill,U731,NA,NA
U732RG1,RNA_pathogens,gill,U732,NA,NA
U733RG1,RNA_pathogens,gill,U733,NA,NA
U734RG1,RNA_pathogens,gill,U734,NA,NA
U735RG1,RNA_pathogens,gill,U735,NA,NA
U736RG1,RNA_pathogens,gill,U736,NA,NA
U737RG1,RNA_pathogens,gill,U737,NA,NA
U738RG1,RNA_pathogens,gill,U738,NA,NA
U739RG1,RNA_pathogens,gill,U739,NA,NA
U740RG1,RNA_pathogens,gill,U740,NA,NA
U741RG1,RNA_pathogens,gill,U741,NA,NA
U742RG1,RNA_pathogens,gill,U742,NA,NA
U743RG1,RNA_pathogens,gill,U743,NA,NA
U744RG1,RNA_pathogens,gill,U744,NA,NA
U745RG1,RNA_pathogens,gill,U745,NA,NA
U746RG1,RNA_pathogens,gill,U746,NA,NA
U747RG1,RNA_pathogens,gill,U747,NA,NA
U748RG1,RNA_pathogens,gill,U748,NA,NA
U749RG1,RNA_pathogens,gill,U749,NA,NA
U750RG1,RNA_pathogens,gill,U750,NA,NA
U751RG1,RNA_pathogens,gill,U751,NA,NA
U752RG1,RNA_pathogens,gill,U752,NA,NA
U753RG1,RNA_pathogens,gill,U753,NA,NA
U754RG1,RNA_pathogens,gill,U754,NA,NA
U755RG1,RNA_pathogens,gill,U755,NA,NA
U756RG1,RNA_pathogens,gill,U756,NA,NA
U757RG1,RNA_pathogens,gill,U757,NA,NA
U758RG1,RNA_pathogens,gill,U758,NA,NA
U759RG1,RNA_pathogens,gill,U759,NA,NA
U760RG1,RNA_pathogens,gill,U760,NA,NA
U761RG1,RNA_pathogens,gill,U761,NA,NA
U762RG1,RNA_pathogens,gill,U762,NA,NA
U763RG1,RNA_pathogens,gill,U763,NA,NA
U764RG1,RNA_pathogens,gill,U764,NA,NA
U765RG1,RNA_pathogens,gill,U765,NA,NA
U766RG1,RNA_pathogens,gill,U766,NA,NA
U767RG1,RNA_pathogens,gill,U767,NA,NA
U768RG1,RNA_pathogens,gill,U768,NA,NA
U769RG1,RNA_pathogens,gill,U769,NA,NA
U770RG1,RNA_pathogens,gill,U770,NA,NA
U771RG1,RNA_pathogens,gill,U771,NA,NA
U772RG1,RNA_pathogens,gill,U772,NA,NA
U773RG1,RNA_pathogens,gill,U773,NA,NA
U774RG1,RNA_pathogens,gill,U774,NA,NA
U775RG1,RNA_pathogens,gill,U775,NA,NA
U776RG1,RNA_pathogens,gill,U776,NA,NA
U777RG1,RNA_pathogens,gill,U777,NA,NA
U778RG1,RNA_pathogens,gill,U778,NA,NA
U779RG1,RNA_pathogens,gill,U779,NA,NA
U780RG1,RNA_pathogens,gill,U780,NA,NA
U781RG1,RNA_pathogens,gill,U781,NA,NA
U782RG1,RNA_pathogens,gill,U782,NA,NA
U783RG1,RNA_pathogens,gill,U783,NA,NA
U784RG1,RNA_pathogens,gill,U784,NA,NA
U785RG1,RNA_pathogens,gill,U785,NA,NA
U786RG1,RNA_pathogens,gill,U786,NA,NA
U787RG1,RNA_pathogens,gill,U787,NA,NA
U788RG1,RNA_pathogens,gill,U788,NA,NA
U789RG1,RNA_pathogens,gill,U789,NA,NA
U790RG1,RNA_pathogens,gill,U790,NA,NA
U791RG1,RNA_pathogens,gill,U791,NA,NA
U792RG1,RNA_pathogens,gill,U792,NA,NA
U793RG1,RNA_pathogens,gill,U793,NA,NA
U794RG1,RNA_pathogens,gill,U794,NA,NA
U795RG1,RNA_pathogens,gill,U795,NA,NA
U796RG1,RNA_pathogens,gill,U796,NA,NA
U797RG1,RNA_pathogens,gill,U797,NA,NA
U798RG1,RNA_pathogens,gill,U798,NA,NA
U799RG1,RNA_pathogens,gill,U799,NA,NA
U800RG1,RNA_pathogens,gill,U800,NA,NA
U801RG1,RNA_pathogens,gill,U801,NA,NA
U802RG1,RNA_pathogens,gill,U802,NA,NA
U803RG1,RNA_pathogens,gill,U803,NA,NA
U804RG1,RNA_pathogens,gill,U804,NA,NA
U805RG1,RNA_pathogens,gill,U805,NA,NA
U806RG1,RNA_pathogens,gill,U806,NA,NA
U807RG1,RNA_pathogens,gill,U807,NA,NA
U808RG1,RNA_pathogens,gill,U808,NA,NA
U809RG1,RNA_pathogens,gill,U809,NA,NA
U810RG1,RNA_pathogens,gill,U810,NA,NA
U811RG1,RNA_pathogens,gill,U811,NA,NA
U812RG1,RNA_pathogens,gill,U812,NA,NA
U813RG1,RNA_pathogens,gill,U813,NA,NA
U814RG1,RNA_pathogens,gill,U814,NA,NA
U815RG1,RNA_pathogens,gill,U815,NA,NA
U816RG1,RNA_pathogens,gill,U816,NA,NA
U817RG1,RNA_pathogens,gill,U817,NA,NA
U818RG1,RNA_pathogens,gill,U818,NA,NA
U819RG1,RNA_pathogens,gill,U819,NA,NA
U820RG1,RNA_pathogens,gill,U820,NA,NA
U821RG1,RNA_pathogens,gill,U821,NA,NA
U822RG1,RNA_pathogens,gill,U822,NA,NA
U823RG1,RNA_pathogens,gill,U823,NA,NA
U824RG1,RNA_pathogens,gill,U824,NA,NA
U825RG1,RNA_pathogens,gill,U825,NA,NA
U826RG1,RNA_pathogens,gill,U826,NA,NA
U827RG1,RNA_pathogens,gill,U827,NA,NA
U828RG1,RNA_pathogens,gill,U828,NA,NA
U829RG1,RNA_pathogens,gill,U829,NA,NA
U830RG1,RNA_pathogens,gill,U830,NA,NA
U831RG1,RNA_pathogens,gill,U831,NA,NA
U832RG1,RNA_pathogens,gill,U832,NA,NA
U833RG1,RNA_pathogens,gill,U833,NA,NA
U834RG1,RNA_pathogens,gill,U834,NA,NA
U835RG1,RNA_pathogens,gill,U835,NA,NA
U836RG1,RNA_pathogens,gill,U836,NA,NA
U837RG1,RNA_pathogens,gill,U837,NA,NA
U838RG1,RNA_pathogens,gill,U838,NA,NA
U839RG1,RNA_pathogens,gill,U839,NA,NA
U840RG1,RNA_pathogens,gill,U840,NA,NA
U841RG1,RNA_pathogens,gill,U841,NA,NA
U842RG1,RNA_pathogens,gill,U842,NA,NA
U843RG1,RNA_pathogens,gill,U843,NA,NA
U844RG1,RNA_pathogens,gill,U844,NA,NA
U845RG1,RNA_pathogens,gill,U845,NA,NA
U846RG1,RNA_pathogens,gill,U846,NA,NA
U847RG1,RNA_pathogens,gill,U847,NA,NA
U848RG1,RNA_pathogens,gill,U848,NA,NA
U849RG1,RNA_pathogens,gill,U849,NA,NA
U850RG1,RNA_pathogens,gill,U850,NA,NA
U851RG1,RNA_pathogens,gill,U851,NA,NA
U852RG1,RNA_pathogens,gill,U852,NA,NA
U853RG1,RNA_pathogens,gill,U853,NA,NA
U854RG1,RNA_pathogens,gill,U854,NA,NA
U855RG1,RNA_pathogens,gill,U855,NA,NA
U856RG1,RNA_pathogens,gill,U856,NA,NA
U857RG1,RNA_pathogens,gill,U857,NA,NA
U858RG1,RNA_pathogens,gill,U858,NA,NA
U859RG1,RNA_pathogens,gill,U859,NA,NA
U860RG1,RNA_pathogens,gill,U860,NA,NA
U861RG1,RNA_pathogens,gill,U861,NA,NA
U862RG1,RNA_pathogens,gill,U862,NA,NA
U863RG1,RNA_pathogens,gill,U863,NA,NA
U864RG1,RNA_pathogens,gill,U864,NA,NA
U865RG1,RNA_pathogens,gill,U865,NA,NA
U866RG1,RNA_pathogens,gill,U866,NA,NA
U867RG1,RNA_pathogens,gill,U867,NA,NA
U868RG1,RNA_pathogens,gill,U868,NA,NA
U869RG1,RNA_pathogens,gill,U869,NA,NA
U870RG1,RNA_pathogens,gill,U870,NA,NA
U871RG1,RNA_pathogens,gill,U871,NA,NA
U872RG1,RNA_pathogens,gill,U872,NA,NA
U873RG1,RNA_pathogens,gill,U873,NA,NA
U874RG1,RNA_pathogens,gill,U874,NA,NA
U875RG1,RNA_pathogens,gill,U875,NA,NA
U876RG1,RNA_pathogens,gill,U876,NA,NA
U877RG1,RNA_pathogens,gill,U877,NA,NA
U878RG1,RNA_pathogens,gill,U878,NA,NA
U879RG1,RNA_pathogens,gill,U879,NA,NA
U880RG1,RNA_pathogens,gill,U880,NA,NA
U881RG1,RNA_pathogens,gill,U881,NA,NA
U882RG1,RNA_pathogens,gill,U882,NA,NA
U883RG1,RNA_pathogens,gill,U883,NA,NA
U884RG1,RNA_pathogens,gill,U884,NA,NA
U885RG1,RNA_pathogens,gill,U885,NA,NA
U886RG1,RNA_pathogens,gill,U886,NA,NA
U887RG1,RNA_pathogens,gill,U887,NA,NA
U888RG1,RNA_pathogens,gill,U888,NA,NA
U889RG1,RNA_pathogens,gill,U889,NA,NA
U890RG1,RNA_pathogens,gill,U890,NA,NA
U891RG1,RNA_pathogens,gill,U891,NA,NA
U892RG1,RNA_pathogens,gill,U892,NA,NA
U893RG1,RNA_pathogens,gill,U893,NA,NA
U894RG1,RNA_pathogens,gill,U894,NA,NA
U895RG1,RNA_pathogens,gill,U895,NA,NA
U896RG1,RNA_pathogens,gill,U896,NA,NA
U897RG1,RNA_pathogens,gill,U897,NA,NA
U898RG1,RNA_pathogens,gill,U898,NA,NA
U899RG1,RNA_pathogens,gill,U899,NA,NA
U900RG1,RNA_pathogens,gill,U900,NA,NA
U901RG1,RNA_pathogens,gill,U901,NA,NA
U902RG1,RNA_pathogens,gill,U902,NA,NA
U903RG1,RNA_pathogens,gill,U903,NA,NA
U904RG1,RNA_pathogens,gill,U904,NA,NA
U905RG1,RNA_pathogens,gill,U905,NA,NA
U906RG1,RNA_pathogens,gill,U906,NA,NA
U907RG1,RNA_pathogens,gill,U907,NA,NA
U908RG1,RNA_pathogens,gill,U908,NA,NA
U909RG1,RNA_pathogens,gill,U909,NA,NA
U910RG1,RNA_pathogens,gill,U910,NA,NA
U911RG1,RNA_pathogens,gill,U911,NA,NA
U912RG1,RNA_pathogens,gill,U912,NA,NA
U913RG1,RNA_pathogens,gill,U913,NA,NA
U914RG1,RNA_pathogens,gill,U914,NA,NA
U915RG1,RNA_pathogens,gill,U915,NA,NA
U916RG1,RNA_pathogens,gill,U916,NA,NA
U917RG1,RNA_pathogens,gill,U917,NA,NA
U918RG1,RNA_pathogens,gill,U918,NA,NA
U919RG1,RNA_pathogens,gill,U919,NA,NA
U920RG1,RNA_pathogens,gill,U920,NA,NA
U921RG1,RNA_pathogens,gill,U921,NA,NA
U922RG1,RNA_pathogens,gill,U922,NA,NA
U923RG1,RNA_pathogens,gill,U923,NA,NA
U924RG1,RNA_pathogens,gill,U924,NA,NA
U925RG1,RNA_pathogens,gill,U925,NA,NA
U926RG1,RNA_pathogens,gill,U926,NA,NA
U927RG1,RNA_pathogens,gill,U927,NA,NA
U928RG1,RNA_pathogens,gill,U928,NA,NA
U929RG1,RNA_pathogens,gill,U929,NA,NA
U930RG1,RNA_pathogens,gill,U930,NA,NA
U931RG1,RNA_pathogens,gill,U931,NA,NA
U932RG1,RNA_pathogens,gill,U932,NA,NA
U933RG1,RNA_pathogens,gill,U933,NA,NA
U934RG1,RNA_pathogens,gill,U934,NA,NA
U935RG1,RNA_pathogens,gill,U935,NA,NA
U936RG1,RNA_pathogens,gill,U936,NA,NA
U939RG1,RNA_pathogens,gill,U939,NA,NA
U940RG1,RNA_pathogens,gill,U940,NA,NA
U941RG1,RNA_pathogens,gill,U941,NA,NA
U942RG1,RNA_pathogens,gill,U942,NA,NA
U943RG1,RNA_pathogens,gill,U943,NA,NA
U944RG1,RNA_pathogens,gill,U944,NA,NA
U945RG1,RNA_pathogens,gill,U945,NA,NA
U946RG1,RNA_pathogens,gill,U946,NA,NA
U947RG1,RNA_pathogens,gill,U947,NA,NA
U948RG1,RNA_pathogens,gill,U948,NA,NA
U949RG1,RNA_pathogens,gill,U949,NA,NA
U950RG1,RNA_pathogens,gill,U950,NA,NA
U951RG1,RNA_pathogens,gill,U951,NA,NA
U952RG1,RNA_pathogens,gill,U952,NA,NA
U953RG1,RNA_pathogens,gill,U953,NA,NA
U954RG1,RNA_pathogens,gill,U954,NA,NA
U955RG1,RNA_pathogens,gill,U955,NA,NA
U956RG1,RNA_pathogens,gill,U956,NA,NA
U957RG1,RNA_pathogens,gill,U957,NA,NA
U958RG1,RNA_pathogens,gill,U958,NA,NA
U959RG1,RNA_pathogens,gill,U959,NA,NA
U960RG1,RNA_pathogens,gill,U960,NA,NA
U961RG1,RNA_pathogens,gill,U961,NA,NA
U962RG1,RNA_pathogens,gill,U962,NA,NA
U963RG1,RNA_pathogens,gill,U963,NA,NA
U964RG1,RNA_pathogens,gill,U964,NA,NA
U965RG1,RNA_pathogens,gill,U965,NA,NA
U966RG1,RNA_pathogens,gill,U966,NA,NA
U967RG1,RNA_pathogens,gill,U967,NA,NA
U968RG1,RNA_pathogens,gill,U968,NA,NA
U969RG1,RNA_pathogens,gill,U969,NA,NA
U970RG1,RNA_pathogens,gill,U970,NA,NA
U971RG1,RNA_pathogens,gill,U971,NA,NA
U972RG1,RNA_pathogens,gill,U972,NA,NA
U973RG1,RNA_pathogens,gill,U973,NA,NA
U974RG1,RNA_pathogens,gill,U974,NA,NA
U975RG1,RNA_pathogens,gill,U975,NA,NA
U977RG1,RNA_pathogens,gill,U977,NA,NA
U978RG1,RNA_pathogens,gill,U978,NA,NA
U979RG1,RNA_pathogens,gill,U979,NA,NA
U980RG1,RNA_pathogens,gill,U980,NA,NA
U981RG1,RNA_pathogens,gill,U981,NA,NA
U982RG1,RNA_pathogens,gill,U982,NA,NA
U983RG1,RNA_pathogens,gill,U983,NA,NA
U984RG1,RNA_pathogens,gill,U984,NA,NA
U985RG1,RNA_pathogens,gill,U985,NA,NA
U986RG1,RNA_pathogens,gill,U986,NA,NA
U987RG1,RNA_pathogens,gill,U987,NA,NA
U988RG1,RNA_pathogens,gill,U988,NA,NA
U989RG1,RNA_pathogens,gill,U989,NA,NA
U990RG1,RNA_pathogens,gill,U990,NA,NA
U991RG1,RNA_pathogens,gill,U991,NA,NA
U992RG1,RNA_pathogens,gill,U992,NA,NA
U993RG1,RNA_pathogens,gill,U993,NA,NA
U994RG1,RNA_pathogens,gill,U994,NA,NA
U995RG1,RNA_pathogens,gill,U995,NA,NA
U996RG1,RNA_pathogens,gill,U996,NA,NA
U997RG1,RNA_pathogens,gill,U997,NA,NA
U998RG1,RNA_pathogens,gill,U998,NA,NA
U999RG1,RNA_pathogens,gill,U999,NA,NA
U1000RG1,RNA_pathogens,gill,U1000,NA,NA
U1001RG1,RNA_pathogens,gill,U1001,NA,NA
U1002RG1,RNA_pathogens,gill,U1002,NA,NA
U1003RG1,RNA_pathogens,gill,U1003,NA,NA
U1004RG1,RNA_pathogens,gill,U1004,NA,NA
U1005RG1,RNA_pathogens,gill,U1005,NA,NA
U1006RG1,RNA_pathogens,gill,U1006,NA,NA
U1007RG1,RNA_pathogens,gill,U1007,NA,NA
U1008RG1,RNA_pathogens,gill,U1008,NA,NA
U1009RG1,RNA_pathogens,gill,U1009,NA,NA
U1010RG1,RNA_pathogens,gill,U1010,NA,NA
U1011RG1,RNA_pathogens,gill,U1011,NA,NA
U1012RG1,RNA_pathogens,gill,U1012,NA,NA
U1013RG1,RNA_pathogens,gill,U1013,NA,NA
U1014RG1,RNA_pathogens,gill,U1014,NA,NA
U1015RG1,RNA_pathogens,gill,U1015,NA,NA
U1016RG1,RNA_pathogens,gill,U1016,NA,NA
U1017RG1,RNA_pathogens,gill,U1017,NA,NA
U1018RG1,RNA_pathogens,gill,U1018,NA,NA
U1019RG1,RNA_pathogens,gill,U1019,No gill sample,NA
U1020RG1,RNA_pathogens,gill,U1020,NA,NA
U1021RG1,RNA_pathogens,gill,U1021,NA,NA
U1022RG1,RNA_pathogens,gill,U1022,NA,NA
U1023RG1,RNA_pathogens,gill,U1023,NA,NA
U1024RG1,RNA_pathogens,gill,U1024,NA,NA
U1025RG1,RNA_pathogens,gill,U1025,NA,NA
U1026RG1,RNA_pathogens,gill,U1026,NA,NA
U1027RG1,RNA_pathogens,gill,U1027,NA,NA
U1028RG1,RNA_pathogens,gill,U1028,NA,NA
U1029RG1,RNA_pathogens,gill,U1029,NA,NA
U1030RG1,RNA_pathogens,gill,U1030,NA,NA
U1031RG1,RNA_pathogens,gill,U1031,NA,NA
U1032RG1,RNA_pathogens,gill,U1032,NA,NA
U1033RG1,RNA_pathogens,gill,U1033,NA,NA
U1034RG1,RNA_pathogens,gill,U1034,NA,NA
U1035RG1,RNA_pathogens,gill,U1035,NA,NA
U1036RG1,RNA_pathogens,gill,U1036,NA,NA
U1037RG1,RNA_pathogens,gill,U1037,NA,NA
U1038RG1,RNA_pathogens,gill,U1038,NA,NA
U1039RG1,RNA_pathogens,gill,U1039,"Muscle & gill in 9-D; brain, spleen, liver, heart & kidney in 9-C8",NA
U1040RG1,RNA_pathogens,gill,U1040,NA,NA
U1041RG1,RNA_pathogens,gill,U1041,NA,NA
U1042RG1,RNA_pathogens,gill,U1042,NA,NA
U1043RG1,RNA_pathogens,gill,U1043,NA,NA
U1044RG1,RNA_pathogens,gill,U1044,NA,NA
U1045RG1,RNA_pathogens,gill,U1045,NA,NA
U1046RG1,RNA_pathogens,gill,U1046,NA,NA
U1047RG1,RNA_pathogens,gill,U1047,NA,NA
U1048RG1,RNA_pathogens,gill,U1048,NA,NA
U1049RG1,RNA_pathogens,gill,U1049,NA,NA
U1050RG1,RNA_pathogens,gill,U1050,NA,NA
U1051RG1,RNA_pathogens,gill,U1051,NA,NA
U1052RG1,RNA_pathogens,gill,U1052,NA,NA
U1053RG1,RNA_pathogens,gill,U1053,NA,NA
U1054RG1,RNA_pathogens,gill,U1054,NA,NA
U1055RG1,RNA_pathogens,gill,U1055,NA,NA
U1056RG1,RNA_pathogens,gill,U1056,NA,NA
U1057RG1,RNA_pathogens,gill,U1057,NA,NA
U1058RG1,RNA_pathogens,gill,U1058,NA,NA
U1059RG1,RNA_pathogens,gill,U1059,NA,NA
U1060RG1,RNA_pathogens,gill,U1060,NA,NA
U1061RG1,RNA_pathogens,gill,U1061,NA,NA
U1062RG1,RNA_pathogens,gill,U1062,NA,NA
U1063RG1,RNA_pathogens,gill,U1063,NA,NA
U1064RG1,RNA_pathogens,gill,U1064,NA,NA
U1065RG1,RNA_pathogens,gill,U1065,NA,NA
U1066RG1,RNA_pathogens,gill,U1066,NA,NA
U1067RG1,RNA_pathogens,gill,U1067,NA,NA
U1068RG1,RNA_pathogens,gill,U1068,NA,NA
U1069RG1,RNA_pathogens,gill,U1069,NA,NA
U1070RG1,RNA_pathogens,gill,U1070,NA,NA
U1071RG1,RNA_pathogens,gill,U1071,NA,NA
U1072RG1,RNA_pathogens,gill,U1072,NA,NA
U1073RG1,RNA_pathogens,gill,U1073,NA,NA
U1074RG1,RNA_pathogens,gill,U1074,NA,NA
U1075RG1,RNA_pathogens,gill,U1075,NA,NA
U1076RG1,RNA_pathogens,gill,U1076,NA,NA
U1077RG1,RNA_pathogens,gill,U1077,NA,NA
U1078RG1,RNA_pathogens,gill,U1078,NA,NA
U1079RG1,RNA_pathogens,gill,U1079,NA,NA
U1080RG1,RNA_pathogens,gill,U1080,NA,NA
U1081RG1,RNA_pathogens,gill,U1081,NA,NA
U1082RG1,RNA_pathogens,gill,U1082,NA,NA
U1083RG1,RNA_pathogens,gill,U1083,NA,NA
U1084RG1,RNA_pathogens,gill,U1084,NA,NA
U1085RG1,RNA_pathogens,gill,U1085,NA,NA
U1086RG1,RNA_pathogens,gill,U1086,NA,NA
U1087RG1,RNA_pathogens,gill,U1087,NA,NA
U1088RG1,RNA_pathogens,gill,U1088,NA,NA
U1089RG1,RNA_pathogens,gill,U1089,NA,NA
U1090RG1,RNA_pathogens,gill,U1090,NA,NA
U1091RG1,RNA_pathogens,gill,U1091,NA,NA
U1092RG1,RNA_pathogens,gill,U1092,NA,NA
U1093RG1,RNA_pathogens,gill,U1093,NA,NA
U1094RG1,RNA_pathogens,gill,U1094,NA,NA
U1095RG1,RNA_pathogens,gill,U1095,NA,NA
U1096RG1,RNA_pathogens,gill,U1096,NA,NA
U1097RG1,RNA_pathogens,gill,U1097,NA,NA
U1098RG1,RNA_pathogens,gill,U1098,NA,NA
U1099RG1,RNA_pathogens,gill,U1099,NA,NA
U1100RG1,RNA_pathogens,gill,U1100,NA,NA
U1101RG1,RNA_pathogens,gill,U1101,NA,NA
U1102RG1,RNA_pathogens,gill,U1102,NA,NA
U1103RG1,RNA_pathogens,gill,U1103,NA,NA
U1104RG1,RNA_pathogens,gill,U1104,NA,NA
U1105RG1,RNA_pathogens,gill,U1105,NA,NA
U1106RG1,RNA_pathogens,gill,U1106,NA,NA
U1107RG1,RNA_pathogens,gill,U1107,NA,NA
U1108RG1,RNA_pathogens,gill,U1108,NA,NA
U1109RG1,RNA_pathogens,gill,U1109,NA,NA
U1110RG1,RNA_pathogens,gill,U1110,NA,NA
U1111RG1,RNA_pathogens,gill,U1111,NA,NA
U1112RG1,RNA_pathogens,gill,U1112,NA,NA
U1113RG1,RNA_pathogens,gill,U1113,NA,NA
U1114RG1,RNA_pathogens,gill,U1114,NA,NA
U1115RG1,RNA_pathogens,gill,U1115,NA,NA
U1116RG1,RNA_pathogens,gill,U1116,NA,NA
U1117RG1,RNA_pathogens,gill,U1117,NA,NA
U1118RG1,RNA_pathogens,gill,U1118,NA,NA
U1119RG1,RNA_pathogens,gill,U1119,NA,NA
U1120RG1,RNA_pathogens,gill,U1120,NA,NA
U1121RG1,RNA_pathogens,gill,U1121,NA,NA
U1122RG1,RNA_pathogens,gill,U1122,NA,NA
U1123RG1,RNA_pathogens,gill,U1123,NA,NA
U1124RG1,RNA_pathogens,gill,U1124,NA,NA
U1125RG1,RNA_pathogens,gill,U1125,NA,NA
U1126RG1,RNA_pathogens,gill,U1126,NA,NA
U1127RG1,RNA_pathogens,gill,U1127,NA,NA
U1128RG1,RNA_pathogens,gill,U1128,NA,NA
U1129RG1,RNA_pathogens,gill,U1129,NA,NA
U1130RG1,RNA_pathogens,gill,U1130,NA,NA
U1131RG1,RNA_pathogens,gill,U1131,NA,NA
U1132RG1,RNA_pathogens,gill,U1132,NA,NA
U1133RG1,RNA_pathogens,gill,U1133,NA,NA
U1134RG1,RNA_pathogens,gill,U1134,NA,NA
U1135RG1,RNA_pathogens,gill,U1135,NA,NA
U1136RG1,RNA_pathogens,gill,U1136,NA,NA
U1137RG1,RNA_pathogens,gill,U1137,NA,NA
U1138RG1,RNA_pathogens,gill,U1138,NA,NA
U1139RG1,RNA_pathogens,gill,U1139,NA,NA
U1140RG1,RNA_pathogens,gill,U1140,NA,NA
U1141RG1,RNA_pathogens,gill,U1141,NA,NA
U1142RG1,RNA_pathogens,gill,U1142,NA,NA
U1143RG1,RNA_pathogens,gill,U1143,NA,NA
U1144RG1,RNA_pathogens,gill,U1144,NA,NA
U1145RG1,RNA_pathogens,gill,U1145,NA,NA
U1146RG1,RNA_pathogens,gill,U1146,NA,NA
U1147RG1,RNA_pathogens,gill,U1147,NA,NA
U1148RG1,RNA_pathogens,gill,U1148,NA,NA
U1149RG1,RNA_pathogens,gill,U1149,NA,NA
U1150RG1,RNA_pathogens,gill,U1150,NA,NA
U1151RG1,RNA_pathogens,gill,U1151,NA,NA
U1152RG1,RNA_pathogens,gill,U1152,NA,NA
U1153RG1,RNA_pathogens,gill,U1153,NA,NA
U1154RG1,RNA_pathogens,gill,U1154,NA,NA
U1155RG1,RNA_pathogens,gill,U1155,NA,NA
U1156RG1,RNA_pathogens,gill,U1156,NA,NA
U1157RG1,RNA_pathogens,gill,U1157,NA,NA
U1158RG1,RNA_pathogens,gill,U1158,NA,NA
U1159RG1,RNA_pathogens,gill,U1159,NA,NA
U1160RG1,RNA_pathogens,gill,U1160,NA,NA
U1161RG1,RNA_pathogens,gill,U1161,NA,NA
U1162RG1,RNA_pathogens,gill,U1162,NA,NA
U1163RG1,RNA_pathogens,gill,U1163,NA,NA
U1164RG1,RNA_pathogens,gill,U1164,NA,NA
U1165RG1,RNA_pathogens,gill,U1165,NA,NA
U1166RG1,RNA_pathogens,gill,U1166,NA,NA
U1167RG1,RNA_pathogens,gill,U1167,NA,NA
U1168RG1,RNA_pathogens,gill,U1168,NA,NA
U1169RG1,RNA_pathogens,gill,U1169,NA,NA
U1170RG1,RNA_pathogens,gill,U1170,NA,NA
U1171RG1,RNA_pathogens,gill,U1171,NA,NA
U1172RG1,RNA_pathogens,gill,U1172,NA,NA
U1173RG1,RNA_pathogens,gill,U1173,NA,NA
U1174RG1,RNA_pathogens,gill,U1174,NA,NA
U1175RG1,RNA_pathogens,gill,U1175,NA,NA
U1176RG1,RNA_pathogens,gill,U1176,NA,NA
U1177RG1,RNA_pathogens,gill,U1177,NA,NA
U1178RG1,RNA_pathogens,gill,U1178,NA,NA
U1179RG1,RNA_pathogens,gill,U1179,NA,NA
U1180RG1,RNA_pathogens,gill,U1180,NA,NA
U1181RG1,RNA_pathogens,gill,U1181,NA,NA
U1182RG1,RNA_pathogens,gill,U1182,NA,NA
U1183RG1,RNA_pathogens,gill,U1183,NA,NA
U1184RG1,RNA_pathogens,gill,U1184,NA,NA
U1185RG1,RNA_pathogens,gill,U1185,NA,NA
U1186RG1,RNA_pathogens,gill,U1186,NA,NA
U1187RG1,RNA_pathogens,gill,U1187,NA,NA
U1189RG1,RNA_pathogens,gill,U1189,NA,NA
U1190RG1,RNA_pathogens,gill,U1190,NA,NA
U1191RG1,RNA_pathogens,gill,U1191,NA,NA
U1192RG1,RNA_pathogens,gill,U1192,NA,NA
U1193RG1,RNA_pathogens,gill,U1193,NA,NA
U1194RG1,RNA_pathogens,gill,U1194,NA,NA
U1195RG1,RNA_pathogens,gill,U1195,NA,NA
U1196RG1,RNA_pathogens,gill,U1196,NA,NA
U1197RG1,RNA_pathogens,gill,U1197,NA,NA
U1198RG1,RNA_pathogens,gill,U1198,NA,NA
U1199RG1,RNA_pathogens,gill,U1199,NA,NA
U1200RG1,RNA_pathogens,gill,U1200,NA,NA
U1201RG1,RNA_pathogens,gill,U1201,NA,NA
U1202RG1,RNA_pathogens,gill,U1202,NA,NA
U1203RG1,RNA_pathogens,gill,U1203,NA,NA
U1204RG1,RNA_pathogens,gill,U1204,NA,NA
U1205RG1,RNA_pathogens,gill,U1205,NA,NA
U1206RG1,RNA_pathogens,gill,U1206,NA,NA
U1207RG1,RNA_pathogens,gill,U1207,NA,NA
U1208RG1,RNA_pathogens,gill,U1208,NA,NA
U1209RG1,RNA_pathogens,gill,U1209,NA,NA
U1210RG1,RNA_pathogens,gill,U1210,NA,NA
U1211RG1,RNA_pathogens,gill,U1211,NA,NA
U1212RG1,RNA_pathogens,gill,U1212,NA,NA
U1213RG1,RNA_pathogens,gill,U1213,NA,NA
U1214RG1,RNA_pathogens,gill,U1214,NA,NA
U1215RG1,RNA_pathogens,gill,U1215,NA,NA
U1216RG1,RNA_pathogens,gill,U1216,NA,NA
U1217RG1,RNA_pathogens,gill,U1217,NA,NA
U1218RG1,RNA_pathogens,gill,U1218,NA,NA
U1219RG1,RNA_pathogens,gill,U1219,NA,NA
U1220RG1,RNA_pathogens,gill,U1220,NA,NA
U1221RG1,RNA_pathogens,gill,U1221,NA,NA
U1222RG1,RNA_pathogens,gill,U1222,NA,NA
U1223RG1,RNA_pathogens,gill,U1223,NA,NA
U1224RG1,RNA_pathogens,gill,U1224,NA,NA
U1225RG1,RNA_pathogens,gill,U1225,NA,NA
