ufn,sample.int,dry.content.w,wet.content.w,corrected.ww,fullness.cat,fullness.mean,fullness.est,kingdom,phylum,class,order,infraorder,family,genus,species_1,plot.taxon.g,plot.taxon.d,plot.taxon,life.stage,sex,DI,count,size,length.min,length.max,length.avg,length.corr,group.weight,corrected.weight,comment
U1024,NA,3.6,16.2,24.948,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,3,05-Feb,2,2.1,2.05,NA,0.1,0.154,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1024,NA,3.6,16.2,24.948,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,8,05-Feb,2,2.5,2.25,NA,1.2,1.848,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1024,NA,3.6,16.2,24.948,26-50,37.5,NA,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,4,4,05-Feb,0.65,0.9,3.18,NA,0.05,0.077,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1024,NA,3.6,16.2,24.948,26-50,37.5,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Anomura,Porcellanidae,NA,NA,Decapod,Porcellanidae,Porcellanidae,zoea,NA,4,1,05-Feb,3.8,3.8,3.8,NA,0.7,1.078,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1024,NA,3.6,16.2,24.948,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,2,7,02-Jan,1.4,1.5,1.45,NA,0.1,0.154,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1024,NA,3.6,16.2,24.948,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,4,1,02-Jan,NA,NA,NA,NA,0.01,0.0154,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,NA,Calanoid copepod,Aetideus,Aetideus,NA,NA,1,2,05-Feb,2,2,2,NA,0.4,0.616,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,NA,Calanoid copepod,Aetideus,Aetideus,NA,NA,3,1,05-Feb,2.2,2.2,2.2,NA,0.1,0.154,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,3,1,<1,0.9,0.9,0.9,NA,0.05,0.077,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,10,05-Feb,NA,NA,NA,NA,2,3.08,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,Chaetognatha,NA,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,NA,NA,4,1,10-May,NA,NA,NA,NA,0.05,0.077,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,NA,Decapod,Digested decapod,Decapod,NA,NA,4,1,05-Feb,NA,NA,NA,NA,0.1,0.154,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,7.8,12.012,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,NA,NA,3,4,05-Feb,3.5,4,3.75,NA,2.5,3.85,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,1,05-Feb,3,3,3,NA,0.3,0.462,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,3,05-Feb,2,2,2,NA,0.6,0.924,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,4,05-Feb,2,3,2.5,NA,1,1.54,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,4,4,10-May,1,2,6.68,NA,0.5,0.77,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Brachyura,Pinnotheridae,NA,NA,Decapod,Pinnotheridae,Pinnotheridae,NA,NA,4,6,05-Feb,3,4,3.5,NA,7.5,11.55,either pinnotheridae or grapsidae. sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1025,NA,6.4,24.8,38.192,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,3,3,02-Jan,1.5,1.6,1.55,NA,0.2,0.308,sample appears to be much more degraded than usual - likely due to contents being stored directly in etoh
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,10,05-Feb,NA,NA,NA,NA,2.1,3.234,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,1,2,05-Feb,2.9,3,2.95,NA,1.1,1.694,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,2,2,05-Feb,2.5,3,2.75,NA,0.7,1.078,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Chaetognatha,NA,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,NA,NA,2,5,>10,12,18,15,NA,10.4,16.016,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Chaetognatha,NA,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,NA,NA,4,4,>10,NA,NA,NA,NA,8.2,12.628,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,6.6,10.164,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,NA,NA,1,1,05-Feb,3.7,3.7,3.7,NA,1.3,2.002,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,Euphausia,pacifica,Euphausiid,Euphausiidae,Euphausiidae,NA,NA,1,1,>10,14.5,14.5,14.5,NA,15.1,23.254,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,Euphausia,pacifica,Euphausiid,Euphausiidae,Euphausiidae,NA,NA,2,1,>10,15,15,15,NA,15,23.1,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,Euphausia,pacifica,Euphausiid,Euphausiidae,Euphausiidae,NA,NA,4,5,>10,NA,NA,NA,NA,74.9,115.346,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,CIV-CV,NA,2,5,02-Jan,1.1,1.9,1.5,NA,0.7,1.078,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,CIV-CV,NA,3,11,02-Jan,1.1,1.9,1.5,NA,0.9,1.386,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,61,05-Feb,2,3,2.5,NA,21.3,32.802,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,71,05-Feb,2,3,2.5,NA,25.2,38.808,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,23,05-Feb,2,3,2.5,NA,4.3,6.622,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,4,2,05-Feb,2,3,2.5,NA,0.1,0.154,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,52,05-Feb,2.25,3,2.63,NA,19.2,29.568,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,46,05-Feb,2.25,3,2.63,NA,15.8,24.332,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,8,05-Feb,2.25,3,2.63,NA,1.5,2.31,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,NA,Amphipod,Hyperiidae,Hyperiidae,NA,NA,1,6,05-Feb,3.25,5,4.13,NA,9.2,14.168,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,NA,Amphipod,Hyperiidae,Hyperiidae,NA,NA,2,2,05-Feb,3.25,5,4.13,NA,4.7,7.238,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,NA,Amphipod,Hyperiidae,Hyperiidae,NA,NA,3,2,05-Feb,3.25,5,4.13,NA,1.6,2.464,NA
U1239,NA,139.7,260.6,401.324,76-100,87.5,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,NA,Amphipod,Hyperiidae,Hyperiidae,NA,NA,4,2,05-Feb,3.25,5,4.13,NA,2.2,3.388,NA
U1244,NA,NA,4,6.16,0-25,12.5,15,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,divergens,Calanoid copepod,Aetideus,Aetideus,NA,NA,2,2,02-Jan,1.4,1.4,1.4,NA,0.05,0.077,Weight too low for scale. estimated
U1244,NA,NA,4,6.16,0-25,12.5,15,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,nauplius,NA,1,4,<1,0.63,0.63,0.63,NA,0.05,0.077,Weight too low for scale. estimated
U1244,NA,NA,4,6.16,0-25,12.5,15,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,2,1,02-Jan,1.25,1.25,1.25,NA,0.05,0.077,Weight too low for scale. estimated
U1244,NA,NA,4,6.16,0-25,12.5,15,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,7,02-Jan,NA,NA,NA,NA,1,1.54,NA
U1244,NA,NA,4,6.16,0-25,12.5,15,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,1.4,2.156,NA
U1244,NA,NA,4,6.16,0-25,12.5,15,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Eucalanidae,Eucalanus,NA,Calanoid copepod,Eucalanus,Eucalanus,NA,NA,3,1,05-Feb,4.5,4.5,4.5,NA,0.8,1.232,NA
U1244,NA,NA,4,6.16,0-25,12.5,15,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,furcilia,NA,3,5,05-Feb,2.1,3,2.55,NA,0.4,0.616,NA
U1244,NA,NA,4,6.16,0-25,12.5,15,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,furcilia,NA,2,2,05-Feb,3,3.25,3.13,NA,0.4,0.616,NA
U1244,NA,NA,4,6.16,0-25,12.5,15,Animalia,Arthropoda,Malacostraca,Decapoda,Brachyura,Grapsidae,NA,NA,Decapod,Grapsidae,Grapsidae,NA,NA,3,1,02-Jan,1.25,1.25,1.25,NA,0.05,0.077,Weight too low for scale. estimated
U1244,NA,NA,4,6.16,0-25,12.5,15,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,9,05-Feb,2,3,2.5,NA,1.6,2.464,NA
U1244,NA,NA,4,6.16,0-25,12.5,15,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,13,05-Feb,2,3,2.5,NA,1.3,2.002,NA
U1244,NA,NA,4,6.16,0-25,12.5,15,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Other,Nauplius,Nauplius,nauplius,NA,4,1,02-Jan,1.25,1.25,1.25,NA,0.05,0.077,Weight too low for scale. estimated
U1244,NA,NA,4,6.16,0-25,12.5,15,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,NA,Amphipod,Hyperiidae,Hyperiidae,NA,NA,1,1,05-Feb,2.25,2.25,2.25,NA,0.1,0.154,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,NA,Calanoid copepod,Aetideus,Aetideus,NA,NA,1,29,05-Feb,2.4,2.75,2.58,NA,3.8,5.852,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,NA,Calanoid copepod,Aetideus,Aetideus,NA,NA,2,17,05-Feb,2.4,2.75,2.58,NA,1.6,2.464,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,NA,Calanoid copepod,Aetideus,Aetideus,NA,NA,3,11,05-Feb,2.4,2.75,2.58,NA,0.5,0.77,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,7,05-Feb,NA,NA,NA,NA,1.2,1.848,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Calanoid <2mm,Calanoid,NA,NA,2,4,02-Jan,1.5,1.5,1.5,NA,0.2,0.308,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,2,02-Jan,1.5,1.5,1.5,NA,0,0,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,1,8,05-Feb,3.1,3.75,3.43,NA,6.8,10.472,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,1,2,05-Feb,2.8,2.8,2.8,NA,1.2,1.848,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,2,2,05-Feb,2.8,2.8,2.8,NA,0.8,1.232,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,4,2,05-Feb,2.8,2.8,2.8,NA,1,1.54,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Malacostraca,Decapoda,Brachyura,Cancridae,NA,NA,Decapod,Cancridae,Cancridae,zoea,NA,2,1,02-Jan,1.25,1.25,1.25,NA,0.05,0.077,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,1.2,1.848,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,furcilia,NA,1,13,05-Feb,2.1,3.1,2.6,NA,2.2,3.388,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,furcilia,NA,2,8,05-Feb,2.1,3.1,2.6,NA,0.7,1.078,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,furcilia,NA,3,5,05-Feb,2.1,3.1,2.6,NA,0.2,0.308,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,furcilia,NA,3,2,02-Jan,1.5,1.5,1.5,NA,0.05,0.077,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,furcilia,NA,4,4,05-Feb,NA,NA,NA,NA,0.05,0.077,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Malacostraca,Decapoda,Brachyura,Grapsidae,NA,NA,Decapod,Grapsidae,Grapsidae,zoea,NA,2,1,05-Feb,2.75,2.75,2.75,NA,0.2,0.308,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Malacostraca,Decapoda,Brachyura,Grapsidae,NA,NA,Decapod,Grapsidae,Grapsidae,zoea,NA,3,2,05-Feb,2.75,2.75,2.75,NA,0.6,0.924,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,3,05-Feb,2.5,2.75,2.63,NA,0.5,0.77,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Malacostraca,Decapoda,Anomura,Porcellanidae,NA,NA,Decapod,Porcellanidae,Porcellanidae,zoea,NA,1,6,05-Feb,2.5,3.5,3,NA,5.5,8.47,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Malacostraca,Decapoda,Anomura,Porcellanidae,NA,NA,Decapod,Porcellanidae,Porcellanidae,zoea,NA,2,16,05-Feb,2.5,3.5,3,NA,11.6,17.864,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Malacostraca,Decapoda,Anomura,Porcellanidae,NA,NA,Decapod,Porcellanidae,Porcellanidae,zoea,NA,3,12,05-Feb,2.5,3.5,3,NA,5.3,8.162,NA
U1245,NA,NA,65.2,100.408,51-75,62.5,75,Animalia,Arthropoda,Malacostraca,Decapoda,Anomura,Porcellanidae,NA,NA,Decapod,Porcellanidae,Porcellanidae,zoea,NA,4,6,05-Feb,2.5,3.5,3,NA,3.3,5.082,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,2,2,05-Feb,3.1,3.5,3.3,NA,1.3,2.002,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,3,1,05-Feb,3.1,3.5,3.3,NA,0.6,0.924,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Chaetognatha,NA,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,NA,NA,2,1,>10,14,14,14,NA,1.1,1.694,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Chaetognatha,NA,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,NA,NA,4,1,>10,NA,NA,NA,NA,0.8,1.232,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,21.6,33.264,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,NA,NA,1,1,05-Feb,3.5,3.5,3.5,NA,0.9,1.386,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,NA,NA,3,1,05-Feb,5,5,5,NA,1.1,1.694,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,Euphausia,pacifica,Euphausiid,Euphausiidae,Euphausiidae,adult,NA,2,3,>10,12,14,13,NA,23.5,36.19,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,Euphausia,pacifica,Euphausiid,Euphausiidae,Euphausiidae,adult,NA,3,1,>10,22,22,22,NA,30.1,46.354,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,Euphausia,pacifica,Euphausiid,Euphausiidae,Euphausiidae,adult,NA,4,5,>10,NA,NA,NA,NA,26.2,40.348,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,4,17,05-Feb,NA,NA,NA,NA,3.4,5.236,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,CIV-CV,NA,1,35,02-Jan,1.7,1.9,1.8,NA,3.9,6.006,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,CIV-CV,NA,2,27,02-Jan,1.5,1.9,1.7,NA,2.9,4.466,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,CIV-CV,NA,3,39,02-Jan,1.5,1.9,1.7,NA,12.5,19.25,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,132,05-Feb,2,2.7,2.35,NA,52.5,80.85,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,130,05-Feb,2,2.7,2.35,NA,44.7,68.838,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,24,05-Feb,2,2.7,2.35,NA,5.7,8.778,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,170,05-Feb,2.5,2.7,2.6,NA,61,93.94,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,88,05-Feb,2.5,2.7,2.6,NA,37.5,57.75,NA
U1268,NA,100.3,408,628.32,76-100,87.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,31,05-Feb,2.5,2.7,2.6,NA,8.6,13.244,NA
