ufn,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab
U201,2015-10-14T00:00:00Z,None,Present,13.4,NA,105,From JS thawed fish,NA,DS,nocold,lab_fine_2015,lportner_fine
U202,2015-10-14T00:00:00Z,None,Present,14.9,NA,113,From JS thawed fish,NA,DS,nocold,lab_fine_2015,lportner_fine
U203,2015-10-14T00:00:00Z,None,Present,11.7,NA,103,From JS thawed fish. 1 caligus chal a not retained,1 caligus chal a not retained,DS,nocold,lab_fine_2015,lportner_fine
U204,2015-10-14T00:00:00Z,None,Present,17.8,NA,119,From JS thawed fish,NA,DS,nocold,lab_fine_2015,NA
U192,2015-10-14T00:00:00Z,None,Present,13.8,NA,112,From JS thawed fish,NA,KI,nocold,lab_fine_2015,lportner_fine
U193,2015-10-14T00:00:00Z,None,Present,12.8,NA,108,From JS thawed fish,1 otolith,KI,nocold,lab_fine_2015,lportner_fine
U194,2015-10-14T00:00:00Z,None,Present,15,NA,128,From JS thawed fish,NA,KI,nocold,lab_fine_2015,lportner_fine
U195,2015-10-14T00:00:00Z,None,Present,29.8,NA,139,From JS thawed fish,NA,KI,nocold,lab_fine_2015,NA
U190,2015-10-16T00:00:00Z,None,Present,18.5,NA,120,From JS thawed fish,NA,CK,nocold,lab_fine_2015,NA
U211,2015-10-16T00:00:00Z,None,Present,31.4,NA,142,From JS thawed fish,NA,CK,nocold,lab_fine_2015,NA
U212,2015-10-16T00:00:00Z,None,Present,30.3,NA,138,From JS thawed fish,Tag said j08 typo?,CK,nocold,lab_fine_2015,NA
U205,2015-10-16T00:00:00Z,None,Present,38.8,NA,153,From JS thawed fish,NA,DS,nocold,lab_fine_2015,NA
U206,2015-10-16T00:00:00Z,CWT,Present,29.7,NA,136,From JS thawed fish,NA,DS,nocold,lab_fine_2015,NA
U196,2015-10-16T00:00:00Z,None,Present,13.6,NA,109,From JS thawed fish,1 otolith,KI,nocold,lab_fine_2015,NA
U197,2015-10-16T00:00:00Z,None,Present,17.1,NA,113,From JS thawed fish,NA,KI,nocold,lab_fine_2015,lportner_fine
U198,2015-10-16T00:00:00Z,None,Present,37.8,NA,150,From JS thawed fish,NA,KI,nocold,lab_fine_2015,NA
U199,2015-10-16T00:00:00Z,None,Present,48.6,NA,155,From JS thawed fish,NA,KI,nocold,lab_fine_2015,NA
U213,2015-10-20T00:00:00Z,None,Present,11.4,NA,92,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U214,2015-10-20T00:00:00Z,None,Present,7.6,NA,87,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U215,2015-10-20T00:00:00Z,None,Present,10.7,NA,100,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U216,2015-10-20T00:00:00Z,None,Present,9.6,NA,96,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U217,2015-10-20T00:00:00Z,None,Present,10.6,NA,100,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U207,2015-10-20T00:00:00Z,None,Present,8.6,NA,93,RNA samples being sent to Miller lab for trial. DNA small chunk taken,NA,DS,full1,lab_fine_2015,lportner_fine
U208,2015-10-20T00:00:00Z,None,Present,8.2,NA,92,"RNA samples being sent to Miller lab for trial. 1 caligus cal a not retained, kidney in vial labeled f1",NA,DS,full1,lab_fine_2015,lportner_fine
U209,2015-10-20T00:00:00Z,None,Present,10.2,NA,92,RNA samples being sent to Miller lab for trial,NA,DS,full1,lab_fine_2015,lportner_fine
U210,2015-10-20T00:00:00Z,None,Present,10,NA,98,RNA samples being sent to Miller lab for trial. no otoliths. 1 cal a caligus not retained,No otoliths,DS,full1,lab_fine_2015,lportner_fine
U241,2015-10-20T00:00:00Z,None,Present,9.3,NA,99,RNA samples being sent to Miller lab for trial,NA,DS,full1,lab_fine_2015,lportner_fine
U200,2015-10-20T00:00:00Z,None,Present,8,NA,82,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U231,2015-10-20T00:00:00Z,None,Present,10.7,NA,96,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U232,2015-10-20T00:00:00Z,None,Present,8.9,NA,92,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U233,2015-10-20T00:00:00Z,None,Present,9,NA,100,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U234,2015-10-20T00:00:00Z,None,Present,8.6,NA,103,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U235,2015-10-20T00:00:00Z,None,Present,7.8,NA,100,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U127,2015-10-20T00:00:00Z,None,Present,8.2,NA,88,RNA samples being sent to Miller lab for trial,1 otolith,LP,full1,lab_fine_2015,lportner_fine
U218,2015-10-21T00:00:00Z,None,Present,10,NA,100,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U219,2015-10-21T00:00:00Z,None,Present,14.5,NA,106,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U220,2015-10-21T00:00:00Z,None,Present,11.9,NA,104,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U221,2015-10-21T00:00:00Z,None,Present,16,NA,105,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U222,2015-10-21T00:00:00Z,None,Present,14,NA,109,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U223,2015-10-21T00:00:00Z,None,Present,26,NA,126,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U242,2015-10-21T00:00:00Z,None,Present,19.3,NA,119,RNA samples being sent to Miller lab for trial. 2 cal copes not retained,NA,DS,full1,lab_fine_2015,lportner_fine
U243,2015-10-21T00:00:00Z,None,Present,16.2,NA,109,RNA samples being sent to Miller lab for trial. 1 cal cope not retained,1 otolith,DS,full1,lab_fine_2015,lportner_fine
U244,2015-10-21T00:00:00Z,None,Present,17.6,NA,115,RNA samples being sent to Miller lab for trial,NA,DS,full1,lab_fine_2015,lportner_fine
U245,2015-10-21T00:00:00Z,None,Present,21.8,NA,121,RNA samples being sent to Miller lab for trial. no fatty acid sample taken.,NA,DS,full1,lab_fine_2015,lportner_fine
U246,2015-10-21T00:00:00Z,None,Present,21.1,NA,122,RNA samples being sent to Miller lab for trial,NA,DS,full1,lab_fine_2015,lportner_fine
U236,2015-10-21T00:00:00Z,None,Present,11,NA,98,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U237,2015-10-21T00:00:00Z,None,Present,17.1,NA,109,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U238,2015-10-21T00:00:00Z,None,Present,NA,NA,115,RNA samples being sent to Miller lab for trial,Hemorhagged pelic fins,KI,full1,lab_fine_2015,lportner_fine
U239,2015-10-21T00:00:00Z,None,Present,15,NA,104,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U240,2015-10-21T00:00:00Z,None,Present,24.4,NA,127,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U128,2015-10-21T00:00:00Z,None,Present,11.2,NA,104,RNA samples being sent to Miller lab for trial,NA,LP,full1,lab_fine_2015,lportner_fine
U247,2015-10-22T00:00:00Z,None,Present,26.4,NA,125,RNA samples being sent to Miller lab for trial,NA,DS,full1,lab_fine_2015,lportner_fine
U248,2015-10-22T00:00:00Z,None,Present,28.6,NA,124,RNA samples being sent to Miller lab for trial. Preadult caligus female in two pieces in vial.,NA,DS,full1,lab_fine_2015,lportner_fine
U249,2015-10-22T00:00:00Z,None,Present,3.4,NA,67,RNA samples being sent to Miller lab for trial. Tissue samples may be compromised due to small size of fish,unidetentified organism found,DS,full1,lab_fine_2015,lportner_fine
U250,2015-10-22T00:00:00Z,None,Present,6.5,NA,83,RNA samples being sent to Miller lab for trial. 1 caligus chal a not retained,NA,DS,full1,lab_fine_2015,lportner_fine
U251,2015-10-22T00:00:00Z,None,Present,29.5,NA,129,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U252,2015-10-22T00:00:00Z,None,Present,25.8,NA,127,"RNA samples being sent to Miller lab for trial. 1 cal, caligus cope not retained",NA,KI,full1,lab_fine_2015,lportner_fine
U253,2015-10-22T00:00:00Z,None,Present,NA,NA,115,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U254,2015-10-22T00:00:00Z,None,Present,6.1,NA,84,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U255,2015-10-22T00:00:00Z,None,Present,7.5,NA,85,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U224,2015-10-23T00:00:00Z,None,Present,4.7,NA,76,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U225,2015-10-23T00:00:00Z,None,Present,4,NA,73,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U226,2015-10-23T00:00:00Z,None,Present,15.5,NA,106,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U227,2015-10-23T00:00:00Z,None,Present,14.6,NA,109,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U228,2015-10-23T00:00:00Z,None,Present,11.2,NA,104,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U229,2015-10-23T00:00:00Z,None,Present,17.2,NA,115,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U261,2015-10-23T00:00:00Z,None,Present,4.1,NA,72,RNA samples being sent to Miller lab for trial,NA,DS,full1,lab_fine_2015,lportner_fine
U262,2015-10-23T00:00:00Z,None,Present,5.4,NA,80,RNA samples being sent to Miller lab for trial,NA,DS,full1,lab_fine_2015,lportner_fine
U263,2015-10-23T00:00:00Z,None,Present,15.6,NA,110,RNA samples being sent to Miller lab for trial,NA,DS,full1,lab_fine_2015,lportner_fine
U264,2015-10-23T00:00:00Z,None,Present,11.8,NA,100,RNA samples being sent to Miller lab for trial,NA,DS,full1,lab_fine_2015,lportner_fine
U265,2015-10-23T00:00:00Z,None,Present,16.2,NA,112,RNA samples being sent to Miller lab for trial,NA,DS,full1,lab_fine_2015,lportner_fine
U256,2015-10-23T00:00:00Z,None,Present,6.9,NA,86,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U257,2015-10-23T00:00:00Z,None,Present,16.4,NA,117,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U258,2015-10-23T00:00:00Z,None,Present,16.8,NA,114,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U259,2015-10-23T00:00:00Z,None,Present,13.7,NA,106,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U260,2015-10-23T00:00:00Z,None,Present,5,NA,76,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U129,2015-10-23T00:00:00Z,None,Present,2.8,NA,63,RNA samples being sent to Miller lab for trial,NA,LP,full1,lab_fine_2015,lportner_fine
U230,2015-10-26T00:00:00Z,None,Present,11.5,NA,104,RNA samples being sent to Miller lab for trial,Unidentified organism saved; parasite attached to gills,CK,full1,lab_fine_2015,lportner_fine
U281,2015-10-26T00:00:00Z,None,Present,8.9,NA,97,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U284,2015-10-26T00:00:00Z,None,Present,5.2,NA,76,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U285,2015-10-26T00:00:00Z,None,Present,9.2,NA,95,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U286,2015-10-26T00:00:00Z,None,Present,9.2,NA,94,RNA samples being sent to Miller lab for trial,NA,CK,full1,lab_fine_2015,lportner_fine
U271,2015-10-26T00:00:00Z,None,Present,14,NA,109,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U272,2015-10-26T00:00:00Z,None,Present,6.9,NA,89,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U273,2015-10-26T00:00:00Z,None,Present,9.4,NA,96,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U274,2015-10-26T00:00:00Z,None,Present,9.6,NA,96,RNA samples being sent to Miller lab for trial,NA,KI,full1,lab_fine_2015,lportner_fine
U287,2015-10-27T00:00:00Z,None,Present,14.7,NA,105,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,CK,full1,lab_fine_2015,lportner_fine
U288,2015-10-27T00:00:00Z,None,Present,9.8,NA,95,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,CK,full1,lab_fine_2015,lportner_fine
U289,2015-10-27T00:00:00Z,None,Present,11.9,NA,101,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,CK,full1,lab_fine_2015,lportner_fine
U290,2015-10-27T00:00:00Z,None,Present,NA,NA,104,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,CK,full1,lab_fine_2015,lportner_fine
U291,2015-10-27T00:00:00Z,None,Present,11.3,NA,100,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,CK,full1,lab_fine_2015,lportner_fine
U266,2015-10-27T00:00:00Z,None,Present,14.1,NA,108,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment. 1 otolith retained",1 otolith retained,DS,full1,lab_fine_2015,lportner_fine
U267,2015-10-27T00:00:00Z,None,Present,13.4,NA,105,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,DS,full1,lab_fine_2015,lportner_fine
U268,2015-10-27T00:00:00Z,None,Present,10.8,NA,95,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,DS,full1,lab_fine_2015,lportner_fine
U269,2015-10-27T00:00:00Z,None,Present,10.1,NA,104,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,DS,full1,lab_fine_2015,lportner_fine
U270,2015-10-27T00:00:00Z,None,Present,9.9,NA,96,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,DS,full1,lab_fine_2015,lportner_fine
U275,2015-10-27T00:00:00Z,None,Present,17.3,NA,119,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,KI,full1,lab_fine_2015,lportner_fine
U276,2015-10-27T00:00:00Z,None,Present,9.3,NA,97,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment. One very clear cal cop. retained",One very clear cal cop. retained,KI,full1,lab_fine_2015,lportner_fine
U277,2015-10-27T00:00:00Z,None,Present,13.6,NA,105,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,KI,full1,lab_fine_2015,lportner_fine
U278,2015-10-27T00:00:00Z,None,Present,13.3,NA,106,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,KI,full1,lab_fine_2015,lportner_fine
U279,2015-10-27T00:00:00Z,None,Present,12,NA,97,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,KI,full1,lab_fine_2015,lportner_fine
U130,2015-10-27T00:00:00Z,None,Present,12.7,NA,106,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,LP,full1,lab_fine_2015,lportner_fine
U292,2015-10-28T00:00:00Z,None,Present,22.5,NA,128,NA,NA,CK,full1,lab_fine_2015,lportner_fine
U293,2015-10-28T00:00:00Z,None,Present,10.8,NA,95,Fork length approximate because fish was missinhgboth caudal lobes,NA,CK,full1,lab_fine_2015,lportner_fine
U294,2015-10-28T00:00:00Z,None,Present,10.8,NA,103,NA,NA,CK,full1,lab_fine_2015,lportner_fine
U295,2015-10-28T00:00:00Z,None,Present,11,NA,101,Head and tether of cal. chal b included into vial and counted as one indivual,very light liver,CK,full1,lab_fine_2015,lportner_fine
U296,2015-10-28T00:00:00Z,None,Present,10.5,NA,99,NA,NA,CK,full1,lab_fine_2015,lportner_fine
U297,2015-10-28T00:00:00Z,None,Present,7.5,NA,88,NA,NA,CK,full1,lab_fine_2015,lportner_fine
U311,2015-10-28T00:00:00Z,None,Present,12.7,NA,104,NA,NA,DS,full1,lab_fine_2015,lportner_fine
U312,2015-10-28T00:00:00Z,None,Present,12.9,NA,109,NA,NA,DS,full1,lab_fine_2015,lportner_fine
U313,2015-10-28T00:00:00Z,None,Present,10.6,NA,99,NA,NA,DS,full1,lab_fine_2015,lportner_fine
U315,2015-10-28T00:00:00Z,None,Present,18.4,NA,120,NA,NA,DS,full1,lab_fine_2015,lportner_fine
U280,2015-10-28T00:00:00Z,None,Present,19.5,NA,120,"RNA samples being sent to Miller lab for trial, but this sample is not part of experiment",NA,KI,full1,lab_fine_2015,lportner_fine
U301,2015-10-28T00:00:00Z,None,Present,16,NA,116,NA,NA,KI,full1,lab_fine_2015,lportner_fine
U302,2015-10-28T00:00:00Z,None,Present,9,NA,100,NA,NA,KI,full1,lab_fine_2015,lportner_fine
U303,2015-10-28T00:00:00Z,None,Present,9.3,NA,94,1 squished cal chal a retained,NA,KI,full1,lab_fine_2015,lportner_fine
U304,2015-10-28T00:00:00Z,None,Present,7.4,NA,89,NA,NA,KI,full1,lab_fine_2015,lportner_fine
U305,2015-10-28T00:00:00Z,None,Present,13.2,NA,108,NA,NA,KI,full1,lab_fine_2015,lportner_fine
U298,2015-10-29T00:00:00Z,None,Present,11.7,NA,101,NA,NA,CK,full1,lab_fine_2015,lportner_fine
U299,2015-10-29T00:00:00Z,None,Present,15.3,NA,119,Louse numbers for this vial and for u300 were tallied on the wrong line on the data sheet so a mistake may have been made with tally (i realized and estimated what the numbers should have been),NA,CK,full1,lab_fine_2015,lportner_fine
U300,2015-10-29T00:00:00Z,None,Present,7.7,NA,89,Louse numbers for this vial and for u299 were tallied on the wrong line on the data sheet so a mistake may have been made with tally (i realized and estimated what the numbers should have been),NA,CK,full1,lab_fine_2015,lportner_fine
U331,2015-10-29T00:00:00Z,None,Present,10.2,NA,101,NA,NA,CK,full1,lab_fine_2015,lportner_fine
U332,2015-10-29T00:00:00Z,None,Present,8.7,NA,97,No otoliths collected,NA,CK,full1,lab_fine_2015,lportner_fine
U333,2015-10-29T00:00:00Z,None,Present,10.4,NA,100,NA,NA,CK,full1,lab_fine_2015,lportner_fine
U334,2015-10-29T00:00:00Z,None,Present,10.6,NA,99,NA,NA,CK,full1,lab_fine_2015,lportner_fine
U316,2015-10-29T00:00:00Z,None,Present,9.2,NA,91,NA,NA,DS,full1,lab_fine_2015,lportner_fine
U317,2015-10-29T00:00:00Z,None,Present,8.4,NA,96,NA,NA,DS,full1,lab_fine_2015,lportner_fine
U318,2015-10-29T00:00:00Z,None,Present,8.3,NA,91,NA,NA,DS,full1,lab_fine_2015,lportner_fine
U319,2015-10-29T00:00:00Z,None,Present,9.2,NA,102,NA,NA,DS,full1,lab_fine_2015,lportner_fine
U320,2015-10-29T00:00:00Z,None,Present,13.1,NA,107,NA,NA,DS,full1,lab_fine_2015,lportner_fine
U306,2015-10-29T00:00:00Z,None,Present,12.2,NA,103,NA,NA,KI,full1,lab_fine_2015,lportner_fine
U307,2015-10-29T00:00:00Z,None,Present,9.2,NA,101,NA,NA,KI,full1,lab_fine_2015,lportner_fine
U308,2015-10-29T00:00:00Z,None,Present,11.1,NA,103,NA,NA,KI,full1,lab_fine_2015,lportner_fine
U309,2015-10-29T00:00:00Z,None,Present,12.6,NA,107,Two sea lice vials,NA,KI,full1,lab_fine_2015,lportner_fine
U310,2015-10-29T00:00:00Z,None,Present,12.2,NA,104,NA,NA,KI,full1,lab_fine_2015,lportner_fine
U341,2015-10-29T00:00:00Z,None,Present,10.7,NA,103,I otoloith,NA,KI,full1,lab_fine_2015,lportner_fine
U321,2015-10-29T00:00:00Z,None,Present,11.7,NA,104,NA,NA,LP,full1,lab_fine_2015,lportner_fine
U335,2015-10-30T00:00:00Z,None,Present,8.7,NA,99,NA,NA,CK,full1,lab_fine_2015,lportner_fine
U336,2015-10-30T00:00:00Z,None,Present,14.3,NA,110,2 cal chal a from u337 in vial (counted in u337),NA,CK,full1,lab_fine_2015,lportner_fine
U337,2015-10-30T00:00:00Z,None,Present,10.6,NA,95,One otolith,NA,CK,full1,lab_fine_2015,lportner_fine
U338,2015-10-30T00:00:00Z,None,Present,14.6,NA,105,NA,NA,CK,full1,lab_fine_2015,lportner_fine
U339,2015-10-30T00:00:00Z,None,Present,7.2,NA,85,Brain dropped into bare well,NA,CK,full1,lab_fine_2015,lportner_fine
U340,2015-10-30T00:00:00Z,None,Present,11.7,NA,95,NA,NA,CK,full1,lab_fine_2015,lportner_fine
U361,2015-10-30T00:00:00Z,None,Present,9.1,NA,98,NA,NA,CK,full1,lab_fine_2015,lportner_fine
U351,2015-10-30T00:00:00Z,None,Present,NA,NA,103,NA,NA,DS,full1,lab_fine_2015,lportner_fine
U352,2015-10-30T00:00:00Z,None,Present,8.7,NA,86,NA,NA,DS,full1,lab_fine_2015,lportner_fine
U353,2015-10-30T00:00:00Z,None,Present,11.7,NA,92,NA,NA,DS,full1,lab_fine_2015,lportner_fine
U354,2015-10-30T00:00:00Z,None,Present,10.9,NA,96,NA,NA,DS,full1,lab_fine_2015,lportner_fine
